Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 352d,43 (23-0-20 53.49%),18 (0.42),←,
32,"Broadbent, Matthew",18y 352d,1 (1-0-0 100.00%),2 (2.00),←,
20,"Brogan, Dean",30y 217d,137 (85-1-51 62.41%),43 (0.31),←,
27,"Carlile, Alipate",22y 80d,47 (22-0-25 46.81%),1 (0.02),←,
1,"Cassisi, Domenic",26y 300d,143 (82-1-60 57.69%),60 (0.42),←,
35,"Cornes, Chad",29y 249d,210 (126-1-83 60.24%),161 (0.77),←,
18,"Cornes, Kane",26y 195d,178 (104-1-73 58.71%),75 (0.42),←,
41,"Davenport, Jason",23y 318d,6 (3-0-3 50.00%),6 (1.00),←,
33,"Ebert, Brett",25y 243d,114 (57-1-56 50.44%),173 (1.52),←,
17,"Gray, Robbie",21y 111d,30 (13-0-17 43.33%),41 (1.37),←,
29,"Krakouer, Nathan",21y 75d,27 (16-0-11 59.26%),7 (0.26),←,
5,"Lade, Brendon",33y 9d,228 (127-3-98 56.36%),178 (0.78),←,
26,"Lower, Nick",22y 26d,19 (7-0-12 36.84%),,←,
6,"Pearce, Danyle",23y 103d,87 (41-0-46 47.13%),52 (0.60),←,
15,"Rodan, David",25y 284d,126 (50-0-76 39.68%),104 (0.83),61 (31-0-30 50.82%),61 (1.00)
3,"Salopek, Steven",24y 28d,92 (48-0-44 52.17%),43 (0.47),←,
43,"Salter, Nick",21y 354d,3 (1-0-2 33.33%),5 (1.67),←,
14,"Stewart, Paul",22y 9d,14 (5-0-9 35.71%),1 (0.07),←,
9,"Surjan, Jacob",23y 338d,82 (43-0-39 52.44%),12 (0.15),←,
28,"Thurstans, Toby",28y 339d,106 (62-1-43 58.96%),55 (0.52),←,
16,"Tredrea, Warren",30y 207d,243 (139-2-102 57.61%),528 (2.17),←,
39,"Westhoff, Justin",22y 291d,45 (22-0-23 48.89%),71 (1.58),←,
Totals,Totals,24y 303d,1981 (1077-11-893 54.37%),1636 (0.83),,
C,"Williams, Mark",50y 332d,252 (144-2-106 57.54%),,←,
