Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",3,1,6,9,1,,,5.0,,1.0,1.0,1.0,,1.0,,2.0,7.0,,,1.0,,,68.0
20,"Barlow, Michael",9,6,14,23,1,,,3.0,1.0,3.0,3.0,4.0,1.0,4.0,,7.0,15.0,,1.0,,,,83.0
29,"Bowes, Jack",9,3,6,15,,,,4.0,3.0,2.0,3.0,6.0,,3.0,,8.0,6.0,1.0,,2.0,,1.0,77.0
12,"Day, Sam",7,3,4,11,,,5.0,2.0,1.0,3.0,3.0,3.0,2.0,,,6.0,5.0,,,,,1.0,87.0
8,"Fiorini, Brayden",11,3,11,22,,,,3.0,2.0,2.0,4.0,2.0,,,,7.0,15.0,,,,,,85.0
5,"Harbrow, Jarrod",9,4,4,13,,,,,4.0,1.0,,1.0,,1.0,,5.0,8.0,1.0,,2.0,2.0,,88.0
39,"Holman, Nick",4,,4,8,,1.0,,3.0,,2.0,,1.0,,1.0,,5.0,3.0,,,1.0,,,77.0
38,"Joyce, Jesse",12,8,5,17,,,,1.0,5.0,,1.0,3.0,1.0,2.0,,5.0,15.0,,,5.0,,,83.0
7,"Lonergan, Jesse",4,5,12,16,1,,,9.0,1.0,1.0,2.0,2.0,1.0,1.0,,8.0,10.0,,,4.0,,,77.0
19,"Lynch, Tom",5,5,5,10,,,,1.0,,4.0,,4.0,,2.0,,6.0,7.0,,1.0,3.0,,2.0,93.0
25,"Lyons, Jarryd",16,5,9,25,,1.0,,13.0,1.0,2.0,3.0,4.0,3.0,2.0,,9.0,17.0,,,1.0,,,75.0
4,"Martin, Jack",9,4,3,12,1,2.0,,4.0,1.0,,,3.0,,2.0,,3.0,10.0,,2.0,1.0,1.0,,84.0
17,"May, Steven",16,10,6,22,,,,2.0,5.0,,,4.0,,1.0,,1.0,18.0,,,9.0,,,84.0
11,"Miller, Touk",10,4,10,20,1,,,10.0,2.0,,5.0,2.0,1.0,1.0,,9.0,11.0,,1.0,,,1.0,76.0
3,"Rosa, Matt",7,2,10,17,,,,1.0,3.0,2.0,1.0,,,,,6.0,10.0,,,2.0,,,83.0
6,"Sexton, Alex",8,3,4,12,1,,,7.0,2.0,3.0,,4.0,1.0,3.0,,7.0,6.0,,,1.0,,,84.0
43,"Spencer, Max",4,3,3,7,,1.0,,3.0,,1.0,1.0,,,,,2.0,7.0,,,9.0,,,83.0
24,"Swallow, David",21,4,11,32,3,,,4.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,9.0,22.0,,1.0,,,,84.0
16,"Thompson, Rory",4,4,4,8,,,,,1.0,,,4.0,,2.0,,5.0,4.0,1.0,,9.0,,,81.0
14,"Weller, Lachie",13,4,12,25,,1.0,,1.0,,4.0,5.0,3.0,,1.0,,9.0,15.0,,,,,,89.0
28,"Witts, Jarrod",6,,6,12,,,31.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,,8.0,4.0,,,4.0,,,81.0
15,"Young, Aaron",9,1,4,13,,,,4.0,,5.0,2.0,2.0,,,,9.0,4.0,,,1.0,,2.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,82,153,349,9,8.0,36.0,84.0,35.0,40.0,42.0,58.0,14.0,29.0,2.0,136.0,219.0,3.0,6.0,55.0,3.0,7.0,
Opposition,Opposition,252,113,205,457,16,14.0,36.0,58.0,29.0,54.0,30.0,51.0,29.0,14.0,4.0,166.0,286.0,13.0,12.0,49.0,6.0,8.0,
