North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Campbell, Matt",21y 202d,32 (19-1-12 60.94%),41 (1.28),←,
11,"Firrito, Michael",24y 257d,101 (54-1-46 53.96%),14 (0.14),←,
38,"Gibson, Josh",24y 150d,39 (21-0-18 53.85%),1 (0.03),←,
6,"Grant, Shannon",31y 113d,297 (167-3-127 56.73%),354 (1.19),239 (135-2-102 56.90%),316 (1.32)
31,"Hale, David",24y 80d,97 (45-1-51 46.91%),63 (0.65),←,
26,"Hansen, Lachlan",19y 359d,10 (7-0-3 70.00%),2 (0.20),←,
39,"Harding, Leigh",27y 106d,107 (54-2-51 51.40%),133 (1.24),←,
4,"Harris, Daniel",26y 92d,135 (69-2-64 51.85%),40 (0.30),←,
29,"Harvey, Brent",30y 88d,260 (146-2-112 56.54%),302 (1.16),←,
21,"Jones, Corey",27y 166d,142 (70-1-71 49.65%),194 (1.37),←,
2,"Lower, Ed",21y 48d,24 (14-1-9 60.42%),11 (0.46),←,
42,"McMahon, Scott",22y 69d,25 (17-0-8 68.00%),19 (0.76),←,
20,"Petrie, Drew",25y 300d,150 (75-2-73 50.67%),126 (0.84),←,
5,"Power, Sam",25y 39d,102 (38-3-61 38.73%),18 (0.18),18 (10-1-7 58.33%),2 (0.11)
30,"Pratt, Daniel",25y 142d,80 (43-0-37 53.75%),8 (0.10),77 (42-0-35 54.55%),7 (0.09)
3,"Rawlings, Brady",27y 61d,177 (93-1-83 52.82%),56 (0.32),←,
9,"Sinclair, Jess",29y 350d,189 (78-2-109 41.80%),70 (0.37),139 (65-2-72 47.48%),44 (0.32)
12,"Thomas, Lindsay",20y 164d,31 (17-1-13 56.45%),38 (1.23),←,
23,"Thompson, Nathan",30y 178d,178 (83-2-93 47.19%),326 (1.83),59 (28-1-30 48.31%),134 (2.27)
14,"Urquhart, Gavin",20y 84d,10 (6-0-4 60.00%),,←,
36,"Watt, Shannon",27y 258d,148 (78-2-68 53.38%),9 (0.06),←,
8,"Wells, Daniel",23y 189d,119 (61-2-56 52.10%),66 (0.55),←,
Totals,Totals,25y 109d,2453 (1255-29-1169 51.16%),1891 (0.77),,
C,"Laidley, Dani",41y 136d,133 (67-2-64 51.13%),,←,
