Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
36,"Blanck, James",21y 245d,5 (3-0-2 60.00%),,←,
22,"Breust, Luke",31y 254d,256 (162-2-92 63.67%),477 (1.86),←,
12,"Day, Will",21y 48d,29 (8-0-21 27.59%),4 (0.14),←,
24,"Grainger-Barras, Denver",20y 97d,18 (9-1-8 52.78%),,←,
19,"Gunston, Jack",30y 280d,221 (135-1-85 61.31%),418 (1.89),207 (130-1-76 63.04%),398 (1.92)
15,"Hardwick, Blake",25y 168d,120 (55-2-63 46.67%),6 (0.05),←,
4,"Impey, Jarman",27y 14d,148 (72-0-76 48.65%),58 (0.39),73 (32-0-41 43.84%),24 (0.33)
2,"Lewis, Mitch",23y 282d,50 (19-2-29 40.00%),84 (1.68),←,
31,"Macdonald, Connor",19y 191d,16 (6-0-10 37.50%),9 (0.56),←,
32,"Maginness, Finn",21y 150d,15 (6-0-9 40.00%),3 (0.20),←,
7,"McEvoy, Ben",33y 12d,248 (135-5-108 55.44%),101 (0.41),157 (84-3-70 54.46%),74 (0.47)
3,"Mitchell, Tom",29y 53d,167 (86-3-78 52.40%),76 (0.46),102 (44-3-55 44.61%),38 (0.37)
13,"Moore, Dylan",22y 353d,48 (16-1-31 34.38%),54 (1.13),←,
35,"Morris, Josh",20y 258d,14 (5-0-9 35.71%),1 (0.07),←,
1,"Morrison, Harry",23y 253d,74 (32-1-41 43.92%),20 (0.27),←,
11,"Nash, Conor",23y 360d,46 (21-1-24 46.74%),15 (0.33),←,
44,"Newcombe, Jai",20y 355d,25 (10-2-13 44.00%),7 (0.28),←,
10,"OMeara, Jaeger",28y 150d,139 (62-2-75 45.32%),69 (0.50),95 (44-2-49 47.37%),42 (0.44)
21,"Phillips, Tom",26y 77d,115 (62-4-49 55.65%),57 (0.50),26 (11-2-13 46.15%),13 (0.50)
37,"Reeves, Ned",23y 265d,17 (7-1-9 44.12%),8 (0.47),←,
14,"Scrimshaw, Jack",23y 322d,63 (22-1-40 35.71%),5 (0.08),59 (22-1-36 38.14%),5 (0.08)
6,"Sicily, James",27y 198d,111 (57-1-53 51.80%),58 (0.52),←,
25,"Ward, Josh",18y 340d,10 (6-0-4 60.00%),1 (0.10),←,
Totals,Totals,24y 221d,1955 (996-30-929 50.95%),1531 (0.78),,
C,"Mitchell, Sam",39y 284d,18 (7-0-11 38.89%),,←,
