Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",13,6,4,17,1,1.0,,5.0,,3.0,,1.0,4.0,,,5.0,12.0,,2.0,1.0,,1.0,91.0
15,"Anderson, Noah",18,3,8,26,,2.0,,2.0,,9.0,5.0,6.0,,2.0,,10.0,15.0,,,,,,93.0
31,"Andrew, Mac",9,8,5,14,,,,3.0,3.0,4.0,,3.0,1.0,,,4.0,10.0,2.0,1.0,2.0,,,79.0
2,"Atkins, Rory",,,,,,,,,,,,,,,,,,,,,,,
30,"Casboult, Levi",2,2,2,4,1,1.0,,3.0,,,,3.0,,1.0,,3.0,2.0,1.0,2.0,2.0,,,93.0
1,"Chol, Mabior",5,5,3,8,,3.0,3.0,,,1.0,,1.0,,,,2.0,5.0,1.0,2.0,1.0,,,81.0
25,"Collins, Sam",2,1,6,8,,,,1.0,1.0,,,4.0,1.0,1.0,,7.0,2.0,1.0,,6.0,,,100.0
5,"Davies, Alex",3,3,7,10,,,,5.0,,,,1.0,,1.0,,6.0,4.0,,,,,,53.0
4,"Ellis, Brandon",23,6,7,30,,,,,5.0,1.0,2.0,4.0,1.0,1.0,,6.0,19.0,,,2.0,,,85.0
50,"Farrar, Jy",17,6,3,20,,,,3.0,8.0,5.0,,1.0,,,,5.0,13.0,,,3.0,2.0,,80.0
46,"Graham, Caleb",9,7,5,14,,,,2.0,6.0,,1.0,1.0,2.0,,,5.0,10.0,,,11.0,,,91.0
36,"Hollands, Elijah",18,9,5,23,2,,,3.0,2.0,5.0,1.0,4.0,3.0,,,6.0,17.0,1.0,1.0,2.0,1.0,,80.0
7,"Holman, Nick",8,3,4,12,2,1.0,,7.0,,,1.0,3.0,3.0,1.0,,8.0,5.0,,1.0,3.0,,,79.0
23,"Lemmens, Sean",8,2,4,12,,,,3.0,6.0,,,5.0,1.0,3.0,,6.0,4.0,1.0,,5.0,,,88.0
13,"Lukosius, Jack",14,6,3,17,,1.0,,3.0,1.0,3.0,1.0,2.0,,,,6.0,10.0,,1.0,3.0,,,86.0
44,"Macpherson, Darcy",13,3,6,19,,,,8.0,3.0,3.0,,4.0,4.0,1.0,,11.0,9.0,,,3.0,,,78.0
11,"Miller, Touk",8,,13,21,,,,10.0,1.0,,7.0,3.0,1.0,1.0,,18.0,3.0,,,,,,84.0
22,"Rankine, Izak",8,3,3,11,,1.0,,3.0,,5.0,1.0,3.0,1.0,1.0,,8.0,5.0,,,1.0,,1.0,87.0
41,"Rosas, Malcolm",4,1,5,9,,,,1.0,,1.0,,3.0,,1.0,,6.0,3.0,,,,1.0,1.0,59.0
18,"Rowell, Matt",6,1,9,15,,,,8.0,,2.0,5.0,5.0,1.0,5.0,,8.0,7.0,,,1.0,,1.0,78.0
20,"Sharp, Jeremy",10,4,1,11,1,,,2.0,,2.0,,2.0,,,,2.0,9.0,,,2.0,,,61.0
24,"Swallow, David",18,6,15,33,,1.0,,7.0,3.0,5.0,6.0,6.0,,,,15.0,18.0,,,1.0,,,83.0
28,"Witts, Jarrod",9,4,5,14,1,,44.0,3.0,1.0,4.0,6.0,4.0,,1.0,3.0,10.0,4.0,1.0,,7.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,89,123,348,8,15.0,47.0,82.0,40.0,53.0,36.0,69.0,23.0,20.0,3.0,157.0,186.0,8.0,10.0,56.0,4.0,4.0,
Opposition,Opposition,221,96,140,361,10,10.0,34.0,68.0,43.0,50.0,37.0,77.0,20.0,23.0,3.0,141.0,217.0,9.0,10.0,49.0,7.0,9.0,
