Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",28y 281d,156 (83-0-73 53.21%),67 (0.43),32 (10-0-22 31.25%),12 (0.38)
22,"Breust, Luke",33y 197d,287 (172-2-113 60.28%),531 (1.85),←,
18,"Chol, Mabior",27y 118d,70 (34-1-35 49.29%),92 (1.31),9 (2-0-7 22.22%),14 (1.56)
16,"DAmbrosio, Massimo",20y 356d,26 (13-0-13 50.00%),5 (0.19),10 (4-0-6 40.00%),
12,"Day, Will",22y 356d,59 (19-0-40 32.20%),12 (0.20),←,
35,"Dear, Calsher",18y 296d,4 (3-0-1 75.00%),5 (1.25),←,
8,"Frost, Sam",30y 272d,170 (60-2-108 35.88%),9 (0.05),79 (24-2-53 31.65%),1 (0.01)
33,"Ginnivan, Jack",21y 169d,53 (35-0-18 66.04%),70 (1.32),11 (4-0-7 36.36%),12 (1.09)
19,"Gunston, Jack",32y 223d,249 (151-1-97 60.84%),460 (1.85),218 (135-1-82 62.16%),418 (1.92)
15,"Hardwick, Blake",27y 111d,158 (67-2-89 43.04%),19 (0.12),←,
4,"Impey, Jarman",28y 322d,183 (84-0-99 45.90%),61 (0.33),108 (44-0-64 40.74%),27 (0.25)
9,"Jiath, Changkuoth",24y 348d,47 (14-0-33 29.79%),2 (0.04),←,
31,"Macdonald, Connor",21y 134d,52 (18-0-34 34.62%),30 (0.58),←,
28,"Mackenzie, Cam",20y 126d,25 (9-0-16 36.00%),8 (0.32),←,
17,"Meek, Lloyd",26y 34d,40 (18-0-22 45.00%),11 (0.28),25 (9-0-16 36.00%),8 (0.32)
40,"Mitchell, Seamus",21y 328d,21 (7-0-14 33.33%),,←,
13,"Moore, Dylan",24y 296d,86 (28-1-57 33.14%),90 (1.05),←,
11,"Nash, Conor",25y 303d,84 (33-1-50 39.88%),16 (0.19),←,
3,"Newcombe, Jai",22y 298d,62 (22-2-38 37.10%),24 (0.39),←,
14,"Scrimshaw, Jack",25y 265d,93 (32-1-60 34.95%),11 (0.12),89 (32-1-56 36.52%),11 (0.12)
6,"Sicily, James",29y 141d,143 (68-1-74 47.90%),62 (0.43),←,
23,"Weddle, Josh",20y 1d,28 (10-0-18 35.71%),7 (0.25),←,
5,"Worpel, James",25y 123d,113 (43-2-68 38.94%),41 (0.36),←,
Totals,Totals,25y 110d,2209 (1023-16-1170 46.31%),1633 (0.74),,
C,"Mitchell, Sam",41y 227d,56 (19-0-37 33.93%),,←,
