Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 6d,87 (42-1-44 48.85%),114 (1.31),←,
3,"Bartel, Jimmy",22y 167d,72 (35-1-36 49.31%),38 (0.53),←,
35,"Chapman, Paul",24y 196d,103 (50-1-52 49.03%),124 (1.20),←,
11,"Corey, Joel",24y 92d,112 (54-1-57 48.66%),35 (0.31),←,
19,"Egan, Matthew",22y 314d,23 (10-0-13 43.48%),,←,
44,"Enright, Corey",24y 248d,87 (37-1-49 43.10%),21 (0.24),←,
2,"Harley, Tom",27y 306d,131 (69-2-60 53.44%),9 (0.07),130 (68-2-60 53.08%),8 (0.06)
8,"Hunt, Josh",24y 67d,69 (37-0-32 53.62%),6 (0.09),←,
28,"Johnson, David",24y 204d,49 (24-0-25 48.98%),11 (0.22),←,
20,"Johnson, Steve",22y 320d,57 (27-1-29 48.25%),86 (1.51),←,
9,"Kelly, James",22y 142d,76 (34-1-41 45.39%),39 (0.51),←,
18,"Kingsley, Kent",27y 236d,118 (63-0-55 53.39%),236 (2.00),106 (52-0-54 49.06%),226 (2.13)
1,"King, Steven",27y 179d,176 (89-1-86 50.85%),74 (0.42),←,
45,"Ling, Cameron",25y 82d,121 (61-2-58 51.24%),55 (0.45),←,
39,"Milburn, Darren",29y 35d,174 (84-0-90 48.28%),71 (0.41),←,
21,"Mooney, Cameron",26y 236d,109 (58-1-50 53.67%),72 (0.66),98 (48-1-49 49.49%),70 (0.71)
6,"Ottens, Brad",26y 115d,152 (64-0-88 42.11%),179 (1.18),23 (11-0-12 47.83%),27 (1.17)
22,"Playfair, Henry",23y 118d,47 (27-1-19 58.51%),28 (0.60),←,
15,"Riccardi, Peter",33y 154d,285 (158-3-124 55.96%),283 (0.99),←,
33,"Rooke, Max",24y 152d,75 (34-1-40 46.00%),10 (0.13),←,
30,"Scarlett, Matthew",26y 349d,146 (75-1-70 51.71%),11 (0.08),←,
10,"Tenace, Kane",20y 320d,38 (19-0-19 50.00%),10 (0.26),←,
Totals,Totals,25y 67d,2307 (1151-19-1137 49.89%),1512 (0.66),,
C,"Thompson, Mark",42y 182d,146 (71-2-73 49.32%),,←,
