Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
40,"Bryan, Chris",25y 97d,21 (6-1-14 30.95%),12 (0.57),5 (3-0-2 60.00%),3 (0.60)
17,"Burns, Scott",32y 170d,233 (103-1-129 44.42%),137 (0.59),←,
32,"Cloke, Travis",20y 98d,41 (21-0-20 51.22%),31 (0.76),←,
1,"Davis, Leon",25y 359d,125 (58-0-67 46.40%),156 (1.25),←,
4,"Didak, Alan",24y 116d,108 (59-0-49 54.63%),158 (1.46),←,
25,"Fraser, Josh",25y 157d,147 (78-0-69 53.06%),128 (0.87),←,
38,"Goldsack, Tyson",20y 20d,4 (2-0-2 50.00%),,←,
6,"Holland, Brodie",27y 159d,152 (66-0-86 43.42%),141 (0.93),116 (58-0-58 50.00%),104 (0.90)
26,"Johnson, Ben",26y 67d,146 (77-0-69 52.74%),41 (0.28),←,
24,"Lockyer, Tarkyn",27y 224d,153 (71-0-82 46.41%),85 (0.56),←,
30,"Lumumba, Heritier",20y 208d,24 (14-0-10 58.33%),1 (0.04),←,
27,"Maxwell, Nick",24y 8d,58 (30-0-28 51.72%),11 (0.19),←,
7,"Medhurst, Paul",25y 182d,105 (54-0-51 51.43%),174 (1.66),6 (4-0-2 66.67%),8 (1.33)
11,"OBree, Shane",28y 88d,179 (88-0-91 49.16%),70 (0.39),160 (79-0-81 49.38%),67 (0.42)
10,"Pendlebury, Scott",19y 155d,20 (11-0-9 55.00%),15 (0.75),←,
23,"Rocca, Anthony",29y 300d,218 (105-0-113 48.17%),363 (1.67),196 (94-0-102 47.96%),352 (1.80)
39,"Shaw, Heath",21y 196d,39 (21-0-18 53.85%),10 (0.26),←,
28,"Stanley, Danny",19y 113d,1 (0-0-1 0.00%),,←,
36,"Swan, Dane",23y 106d,62 (31-0-31 50.00%),31 (0.50),←,
13,"Thomas, Dale",19y 355d,27 (16-0-11 59.26%),13 (0.48),←,
34,"Toovey, Alan",20y 80d,9 (6-0-3 66.67%),4 (0.44),←,
14,"Wakelin, Shane",32y 303d,220 (104-2-114 47.73%),20 (0.09),126 (63-0-63 50.00%),1 (0.01)
Totals,Totals,24y 195d,2092 (1021-4-1067 48.80%),1601 (0.77),,
C,"Malthouse, Mick",53y 298d,550 (307-4-239 56.18%),,172 (84-0-88 48.84%),
