Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bradley, Kepler",11,6,6,17,,,,,5.0,,,,,,,7.0,10.0,,,6.0,,,100.0
17,"Camporeale, Scott",14,4,6,20,1,,,3.0,3.0,3.0,,1.0,1.0,,,2.0,18.0,,,,,,85.0
31,"Fletcher, Dustin",11,2,7,18,,,,1.0,7.0,,,3.0,,1.0,,7.0,7.0,,,8.0,,,100.0
26,"Heffernan, Chris",10,3,9,19,1,,,5.0,1.0,5.0,3.0,6.0,1.0,3.0,,8.0,11.0,,,2.0,,1.0,68.0
19,"Hille, David",8,4,8,16,,,18.0,2.0,,5.0,5.0,1.0,4.0,,,11.0,5.0,1.0,,2.0,,2.0,88.0
14,"Johnson, Jason",10,6,5,15,,,,1.0,3.0,1.0,2.0,1.0,,,,4.0,10.0,,,,,,64.0
1,"Johnson, Mark",11,4,4,15,1,,,3.0,3.0,1.0,2.0,2.0,2.0,1.0,,4.0,12.0,,,1.0,4.0,1.0,88.0
18,"Lloyd, Matthew",19,10,7,26,8,2.0,,,,7.0,1.0,5.0,3.0,2.0,3.0,11.0,16.0,2.0,5.0,1.0,,,98.0
42,"Lovett-Murray, Nathan",10,6,6,16,,,1.0,3.0,1.0,5.0,2.0,2.0,,1.0,,4.0,11.0,,,3.0,,1.0,77.0
13,"Lovett, Andrew",11,6,6,17,1,1.0,,4.0,,6.0,1.0,1.0,1.0,1.0,,8.0,9.0,,1.0,,1.0,,71.0
25,"Lucas, Scott",12,5,2,14,4,1.0,,1.0,,6.0,,1.0,2.0,,2.0,6.0,8.0,,3.0,2.0,,,97.0
33,"McPhee, Adam",12,8,6,18,,,1.0,5.0,2.0,1.0,,3.0,,1.0,,3.0,15.0,1.0,1.0,7.0,,1.0,96.0
10,"McVeigh, Mark",4,,6,10,1,,,1.0,,,3.0,2.0,,1.0,,6.0,4.0,,,1.0,,,71.0
6,"Monfries, Angus",9,4,2,11,,1.0,,1.0,1.0,2.0,,,1.0,,,2.0,8.0,,1.0,1.0,,1.0,87.0
11,"Peverill, Damien",7,2,1,8,,,,,4.0,1.0,1.0,1.0,,,,2.0,4.0,,,,,,49.0
30,"Ryder, Paddy",4,1,,4,,,7.0,1.0,,,,,1.0,,,1.0,2.0,,,1.0,,,46.0
20,"Slattery, Henry",4,6,5,9,,,,3.0,1.0,,1.0,2.0,1.0,1.0,,5.0,5.0,1.0,,4.0,,,100.0
7,"Solomon, Dean",8,2,10,18,,,,,4.0,4.0,2.0,8.0,,3.0,,9.0,9.0,,,7.0,,,93.0
24,"Stanton, Brent",13,4,4,17,,,,4.0,2.0,4.0,,,2.0,,,4.0,14.0,,,1.0,1.0,1.0,81.0
4,"Watson, Jobe",6,3,17,23,,,,6.0,1.0,1.0,8.0,2.0,2.0,,,13.0,9.0,,,,,,75.0
12,"Welsh, Andrew",12,8,11,23,,,,2.0,3.0,2.0,1.0,4.0,1.0,2.0,,4.0,18.0,,,5.0,,,100.0
8,"Winderlich, Jason",3,2,5,8,,,,4.0,,,2.0,2.0,1.0,1.0,,4.0,5.0,,,1.0,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,96,133,342,17,6.0,27.0,50.0,41.0,54.0,34.0,47.0,23.0,18.0,5.0,125.0,210.0,5.0,11.0,53.0,6.0,8.0,
Opposition,Opposition,193,93,111,304,12,9.0,30.0,44.0,33.0,55.0,32.0,48.0,18.0,23.0,1.0,111.0,191.0,8.0,17.0,40.0,11.0,6.0,
