Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bock, Nathan",16,11,11,27,,,,,5.0,1.0,,1.0,,,,4.0,23.0,2.0,,4.0,2.0,,100.0
32,"Dangerfield, Patrick",5,3,7,12,,1.0,,3.0,,1.0,3.0,,2.0,,,8.0,5.0,1.0,,,1.0,,73.0
11,"Doughty, Michael",14,8,9,23,,,,3.0,3.0,3.0,1.0,1.0,,1.0,,4.0,18.0,,,3.0,,2.0,96.0
26,"Douglas, Richard",4,3,3,7,1,,,4.0,,2.0,1.0,1.0,,1.0,,2.0,5.0,1.0,1.0,1.0,,,76.0
9,"Edwards, Tyson",12,7,12,24,,1.0,1.0,9.0,,3.0,4.0,2.0,1.0,2.0,,9.0,14.0,1.0,,,1.0,2.0,84.0
18,"Johncock, Graham",12,9,17,29,,,,5.0,2.0,,1.0,1.0,1.0,,,11.0,18.0,,,,2.0,1.0,94.0
21,"Knights, Chris",12,7,7,19,2,3.0,,3.0,,8.0,3.0,5.0,2.0,1.0,,5.0,15.0,,1.0,1.0,2.0,,92.0
14,"Mackay, David",6,4,7,13,2,,,1.0,1.0,1.0,,2.0,,,,2.0,11.0,,,2.0,4.0,,76.0
20,"Maric, Ivan",4,3,5,9,,,26.0,4.0,,3.0,1.0,1.0,,1.0,,4.0,5.0,1.0,,4.0,,,67.0
35,"McKernan, Shaun",4,2,4,8,,1.0,,3.0,,1.0,,2.0,1.0,1.0,,4.0,4.0,,1.0,1.0,,1.0,50.0
23,"McLeod, Andrew",15,1,9,24,1,,,3.0,1.0,7.0,1.0,2.0,3.0,1.0,,4.0,22.0,,,1.0,1.0,1.0,84.0
22,"Otten, Andy",9,4,7,16,,,,2.0,4.0,1.0,1.0,1.0,,,,2.0,13.0,1.0,,2.0,1.0,1.0,98.0
40,"Porplyzia, Jason",8,3,7,15,1,,,3.0,,3.0,1.0,1.0,1.0,,,6.0,9.0,,,,1.0,,92.0
25,"Rutten, Ben",9,9,9,18,,,,,1.0,,,,1.0,,,4.0,15.0,,,2.0,,,100.0
29,"Sellar, James",3,,4,7,,,7.0,1.0,,1.0,2.0,3.0,3.0,1.0,,3.0,4.0,,,,,,33.0
12,"Shirley, Robert",3,2,11,14,,,1.0,5.0,,,2.0,2.0,,2.0,,6.0,9.0,1.0,,,,,68.0
27,"Stevens, Scott",13,9,6,19,2,1.0,,2.0,1.0,1.0,1.0,,2.0,,,6.0,13.0,1.0,3.0,1.0,1.0,,92.0
15,"Symes, Brad",8,7,8,16,,,,4.0,,1.0,,,1.0,,,2.0,14.0,,,3.0,,,79.0
5,"Thompson, Scott",14,5,13,27,1,,,10.0,,5.0,8.0,3.0,1.0,2.0,3.0,12.0,15.0,1.0,1.0,2.0,,,87.0
4,"Tippett, Kurt",11,8,2,13,5,3.0,4.0,2.0,,2.0,,4.0,2.0,3.0,2.0,6.0,8.0,3.0,6.0,,,2.0,88.0
7,"van Berlo, Nathan",9,5,10,19,,,,2.0,,2.0,,1.0,,,,5.0,15.0,,,2.0,2.0,,93.0
17,"Vince, Bernie",17,11,11,28,,,,,2.0,3.0,1.0,1.0,,,,3.0,23.0,,,1.0,4.0,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,121,179,387,15,12.0,39.0,69.0,20.0,49.0,31.0,34.0,21.0,16.0,5.0,112.0,278.0,13.0,13.0,30.0,22.0,10.0,
Opposition,Opposition,158,78,235,393,13,7.0,18.0,45.0,30.0,35.0,28.0,46.0,16.0,21.0,1.0,132.0,262.0,11.0,15.0,45.0,15.0,12.0,
