North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Bergman, Miller",9,5,7,16,,,,,2.0,1.0,,2.0,1.0,,,4.0,12.0,,,2.0,,,84.0
4,"Corr, Aidan",14,7,3,17,,,,1.0,4.0,1.0,,4.0,,2.0,,5.0,13.0,2.0,,5.0,,,88.0
10 ↓,"Cunnington, Ben",1,1,6,7,,,,1.0,,,1.0,,,,,4.0,3.0,,,,,,53.0
25,"Curtis, Paul",4,5,4,8,,,,,,3.0,,1.0,,1.0,,1.0,7.0,,,,,,68.0
9,"Davies-Uniacke, Luke",13,2,12,25,,1.0,,2.0,2.0,6.0,2.0,9.0,,3.0,,7.0,18.0,,,1.0,1.0,1.0,88.0
41,"Drury, Blake",8,4,5,13,,1.0,,1.0,1.0,2.0,1.0,,2.0,,,5.0,7.0,,,1.0,,,70.0
22,"Goldstein, Todd",3,6,13,16,,,27.0,5.0,1.0,1.0,2.0,1.0,,,,12.0,4.0,4.0,,1.0,,,85.0
20,"Larkey, Nick",6,5,1,7,3,1.0,,,,1.0,1.0,4.0,,1.0,,6.0,3.0,2.0,3.0,1.0,,,94.0
35 ↑,"Lazzaro, Charlie",,,1,1,,,,,,,,,,,,1.0,,,,,,,25.0
19,"Logue, Griffin",5,3,4,9,,1.0,14.0,2.0,1.0,,,3.0,2.0,1.0,,5.0,4.0,1.0,1.0,3.0,,,86.0
1,"Mahony, Jack",9,7,7,16,,,,1.0,4.0,2.0,1.0,2.0,,1.0,,2.0,14.0,,,2.0,,,72.0
11,"McDonald, Luke",11,4,8,19,,,,4.0,4.0,2.0,,,1.0,,,4.0,14.0,,,4.0,,,88.0
23,"McKay, Ben",12,10,3,15,,,,1.0,,2.0,,5.0,1.0,,,7.0,8.0,4.0,,7.0,,,94.0
39,"Perez, Flynn",11,7,5,16,,,,2.0,3.0,3.0,,3.0,1.0,,,3.0,12.0,,,3.0,,,83.0
8,"Scott, Bailey",8,6,8,16,,,,1.0,1.0,,1.0,1.0,,1.0,,6.0,11.0,,,,,,77.0
3,"Sheezel, Harry",17,8,13,30,,,,,3.0,4.0,2.0,4.0,,1.0,,9.0,19.0,,,1.0,,1.0,79.0
14,"Shiels, Liam",13,7,15,28,,,,9.0,1.0,5.0,5.0,4.0,2.0,,,11.0,17.0,,,,,,75.0
12,"Simpkin, Jy",3,1,11,14,,,,6.0,,1.0,6.0,1.0,,,,9.0,7.0,,,4.0,,,80.0
2,"Stephenson, Jaidyn",9,6,3,12,1,,,,,2.0,1.0,4.0,,,,5.0,6.0,2.0,1.0,,,,74.0
5,"Taylor, Curtis",11,4,,11,,1.0,,2.0,,4.0,1.0,1.0,2.0,,,4.0,8.0,,1.0,1.0,,,88.0
13,"Tucker, Darcy",11,7,7,18,,1.0,,,3.0,2.0,1.0,2.0,1.0,1.0,,4.0,15.0,,1.0,,,1.0,79.0
7,"Ziebell, Jack",30,18,6,36,,,,4.0,9.0,2.0,,2.0,2.0,2.0,2.0,4.0,23.0,,,9.0,,,84.0
44,"Zurhaar, Cameron",14,4,6,20,,3.0,,5.0,,4.0,1.0,8.0,3.0,3.0,,10.0,11.0,1.0,3.0,1.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,127,148,370,4,10.0,41.0,47.0,39.0,48.0,26.0,61.0,18.0,17.0,2.0,128.0,236.0,16.0,10.0,46.0,1.0,4.0,
Opposition,Opposition,237,109,163,400,8,16.0,18.0,76.0,44.0,48.0,32.0,65.0,17.0,18.0,4.0,136.0,254.0,11.0,10.0,37.0,3.0,4.0,
