Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",6,1,2,8,,,,6.0,,4.0,1.0,2.0,2.0,2.0,,3.0,5.0,,,,,,81.0
41,"Casboult, Levi",5,4,1,6,3,,2.0,2.0,,,,2.0,,2.0,,3.0,3.0,2.0,3.0,1.0,,,88.0
9,"Cripps, Patrick",8,1,19,27,1,2.0,,5.0,1.0,1.0,9.0,2.0,7.0,1.0,2.0,19.0,8.0,1.0,1.0,1.0,1.0,,88.0
28,"Cuningham, David",1,1,3,4,1,,,,,,,,,,,1.0,3.0,,1.0,1.0,,,59.0
35,"Curnow, Ed",12,1,7,19,,,,6.0,2.0,4.0,8.0,3.0,,1.0,,10.0,7.0,,,1.0,,,89.0
15,"Docherty, Sam",13,3,6,19,,,,1.0,4.0,2.0,1.0,5.0,2.0,1.0,,9.0,9.0,,,2.0,,1.0,91.0
40,"Gibbons, Michael",10,2,2,12,,,,2.0,,5.0,1.0,2.0,1.0,1.0,,3.0,9.0,,,1.0,1.0,,82.0
14,"Jones, Liam",8,6,2,10,,,,,2.0,1.0,,2.0,,,,4.0,6.0,1.0,,5.0,,,97.0
7,"Kennedy, Matthew",7,2,4,11,,,,5.0,3.0,3.0,2.0,2.0,,1.0,,5.0,6.0,1.0,,,1.0,,66.0
21,"Martin, Jack",5,2,10,15,2,,,4.0,,2.0,3.0,4.0,3.0,1.0,,10.0,7.0,1.0,1.0,1.0,,,81.0
10,"McKay, Harry",5,5,1,6,,1.0,,1.0,,2.0,,1.0,2.0,1.0,,4.0,3.0,2.0,2.0,,,1.0,87.0
47,"Moore, Callum",2,2,2,4,,,1.0,2.0,,1.0,,2.0,,1.0,,4.0,1.0,1.0,,2.0,,,76.0
3,"Murphy, Marc",9,3,6,15,,,,1.0,,2.0,2.0,4.0,2.0,1.0,,3.0,11.0,,,1.0,,,78.0
32,"Newnes, Jack",4,,2,6,2,,,4.0,,1.0,,,,,,1.0,4.0,,,2.0,,,85.0
5,"Petrevski-Seton, Sam",6,2,2,8,,,,1.0,3.0,,,2.0,,1.0,,3.0,3.0,,,1.0,,,82.0
27,"Pittonet, Marc",7,1,5,12,,,15.0,1.0,,2.0,4.0,3.0,2.0,1.0,,7.0,2.0,1.0,,1.0,,,78.0
20,"Plowman, Lachie",7,2,1,8,,,,2.0,5.0,,1.0,2.0,,1.0,,2.0,4.0,,,6.0,,,100.0
43,"Setterfield, Will",1,,7,8,,,,4.0,,1.0,1.0,2.0,1.0,1.0,,5.0,4.0,,,,,1.0,79.0
6,"Simpson, Kade",9,4,2,11,,,,1.0,2.0,2.0,,,,,,1.0,8.0,,,,,,76.0
18,"Walsh, Sam",6,2,6,12,,,,3.0,2.0,1.0,2.0,3.0,,2.0,,3.0,8.0,,,,,1.0,82.0
23,"Weitering, Jacob",10,7,4,14,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,5.0,10.0,1.0,,7.0,,,98.0
31,"Williamson, Tom",6,2,4,10,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,4.0,4.0,1.0,,2.0,,,59.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,147,53,98,245,9,4.0,18.0,56.0,27.0,36.0,35.0,46.0,24.0,21.0,2.0,109.0,125.0,12.0,8.0,35.0,3.0,4.0,
Opposition,Opposition,167,68,120,287,14,5.0,42.0,42.0,25.0,42.0,23.0,50.0,21.0,24.0,4.0,121.0,175.0,11.0,14.0,38.0,3.0,9.0,
