Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Aarts, Jake",6,1,4,10,2,,,,,2.0,1.0,3.0,,3.0,,4.0,7.0,,,1.0,,,86.0
7,"Baker, Liam",6,5,3,9,,,,4.0,3.0,,,1.0,,,,2.0,7.0,,,2.0,,,79.0
21,"Balta, Noah",4,2,3,7,,,,3.0,2.0,,,3.0,,2.0,,1.0,6.0,,,6.0,,,97.0
29,"Bolton, Shai",8,2,8,16,,,,5.0,2.0,3.0,7.0,2.0,1.0,1.0,,11.0,5.0,,,,,,84.0
35,"Broad, Nathan",5,1,2,7,,,,5.0,3.0,,1.0,1.0,,,,2.0,3.0,,,2.0,,,93.0
22,"Caddy, Josh",6,,5,11,,,,7.0,1.0,1.0,3.0,5.0,,2.0,,10.0,3.0,,,,,,82.0
11,"Castagna, Jason",2,1,3,5,,,,2.0,1.0,,1.0,2.0,,2.0,,3.0,3.0,,,,,,79.0
41,"Chol, Mabior",5,2,3,8,2,,7.0,,,2.0,1.0,1.0,1.0,1.0,,6.0,4.0,1.0,2.0,2.0,,1.0,57.0
43,"Eggmolesse-Smith, Derek",6,1,5,11,,,,4.0,4.0,,,7.0,,4.0,,2.0,8.0,,,1.0,1.0,,64.0
2,"Grimes, Dylan",8,6,3,11,,,,3.0,6.0,,,3.0,,,,4.0,8.0,,,6.0,,,100.0
23,"Lambert, Kane",2,,3,5,1,,,5.0,,2.0,,1.0,,,,4.0,2.0,,,1.0,,,92.0
19,"Lynch, Tom",6,3,2,8,1,,,,,1.0,,1.0,,,,3.0,4.0,1.0,,,,1.0,88.0
4,"Martin, Dustin",9,2,8,17,1,2.0,,5.0,,3.0,3.0,6.0,1.0,1.0,,9.0,9.0,,1.0,2.0,,1.0,89.0
33,"McIntosh, Kamdyn",12,5,6,18,,,,2.0,1.0,4.0,1.0,2.0,1.0,1.0,,7.0,11.0,2.0,,1.0,,1.0,87.0
50,"Pickett, Marlion",2,1,6,8,,,,4.0,1.0,,,3.0,1.0,1.0,,4.0,5.0,1.0,,3.0,1.0,,82.0
8,"Riewoldt, Jack",7,1,,7,3,,,1.0,1.0,,,1.0,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,,,86.0
17,"Rioli, Daniel",9,4,8,17,,,,5.0,2.0,1.0,2.0,4.0,1.0,,,8.0,9.0,,,1.0,,,79.0
5,"Ross, Jack",6,,9,15,,,,7.0,,1.0,1.0,1.0,1.0,,,7.0,7.0,,,1.0,,1.0,66.0
15,"Short, Jayden",15,3,3,18,,,,1.0,5.0,2.0,,,,,,2.0,9.0,,,1.0,,,74.0
20,"Soldo, Ivan",4,2,3,7,,1.0,29.0,1.0,1.0,,1.0,1.0,1.0,1.0,,5.0,2.0,,,3.0,,,72.0
44,"Stack, Sydney",1,1,7,8,1,,,3.0,,1.0,,2.0,1.0,2.0,,4.0,5.0,,1.0,,,,76.0
1,"Vlastuin, Nick",11,4,7,18,,,,3.0,6.0,1.0,,2.0,1.0,,,7.0,7.0,1.0,,3.0,1.0,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,140,47,101,241,11,6.0,36.0,70.0,39.0,24.0,22.0,52.0,11.0,22.0,,111.0,125.0,7.0,5.0,37.0,3.0,6.0,
Opposition,Opposition,170,50,151,321,13,15.0,31.0,69.0,13.0,55.0,40.0,45.0,22.0,11.0,6.0,155.0,176.0,12.0,12.0,36.0,2.0,9.0,
