Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",4,2,4,8,,1.0,,,1.0,2.0,1.0,,,,,3.0,5.0,,,1.0,1.0,,74.0
21,"Akermanis, Jason",13,9,7,20,4,1.0,,2.0,,4.0,1.0,2.0,1.0,1.0,,9.0,11.0,3.0,3.0,,,1.0,91.0
5,"Boyd, Matthew",13,10,17,30,,,,2.0,3.0,3.0,4.0,1.0,1.0,,,9.0,20.0,1.0,,2.0,4.0,1.0,87.0
33,"Callan, Tim",5,5,8,13,,,,2.0,1.0,,,2.0,,,,3.0,10.0,,,1.0,,,84.0
17,"Cooney, Adam",17,6,16,33,1,,,1.0,5.0,3.0,4.0,2.0,2.0,,3.0,8.0,25.0,,,1.0,3.0,1.0,87.0
4,"Cross, Daniel",9,4,16,25,,,,5.0,,6.0,3.0,2.0,1.0,,,8.0,18.0,,,2.0,,,84.0
10,"Eagleton, Nathan",14,5,3,17,,,,6.0,4.0,1.0,,1.0,1.0,1.0,,4.0,14.0,,,1.0,,1.0,81.0
13,"Giansiracusa, Daniel",15,6,7,22,,,,1.0,4.0,4.0,1.0,2.0,,,,4.0,18.0,,,1.0,,,61.0
9,"Gilbee, Lindsay",10,3,3,13,1,,,2.0,2.0,,2.0,1.0,1.0,,,3.0,7.0,1.0,1.0,2.0,,,80.0
16,"Griffen, Ryan",11,6,9,20,,1.0,,2.0,,5.0,2.0,1.0,,1.0,,7.0,13.0,2.0,2.0,,,,79.0
8,"Hahn, Mitch",5,3,6,11,1,,,2.0,,2.0,,3.0,,2.0,,6.0,5.0,2.0,1.0,2.0,,1.0,82.0
25,"Hargrave, Ryan",5,2,3,8,,,,1.0,4.0,1.0,,1.0,,1.0,,1.0,4.0,,,1.0,,1.0,92.0
15,"Hudson, Ben",7,3,8,15,,,14.0,2.0,,2.0,3.0,3.0,2.0,1.0,,10.0,4.0,1.0,,,,,65.0
6,"Johnson, Brad",17,9,2,19,3,4.0,,2.0,2.0,5.0,3.0,4.0,2.0,2.0,,8.0,11.0,1.0,4.0,2.0,,,84.0
36,"Lake, Brian",7,7,11,18,,,,1.0,4.0,1.0,,1.0,,1.0,,7.0,9.0,,,8.0,3.0,,98.0
27,"Minson, Will",9,1,,9,2,,10.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,5.0,3.0,1.0,1.0,1.0,,,82.0
38,"Morris, Dale",9,8,3,12,,,,3.0,3.0,1.0,1.0,,2.0,,,3.0,10.0,,,5.0,,,100.0
2,"Murphy, Robert",13,10,4,17,3,,,,,5.0,,1.0,1.0,,1.0,2.0,15.0,,1.0,,1.0,1.0,86.0
1,"Ray, Farren",4,1,8,12,,,1.0,2.0,3.0,1.0,,2.0,,,,2.0,10.0,,,,,,68.0
28,"Welsh, Scott",7,5,6,13,1,2.0,,1.0,,2.0,1.0,1.0,1.0,,,8.0,6.0,2.0,3.0,,,2.0,83.0
37,"Wight, Cameron",8,6,5,13,,,2.0,1.0,,2.0,,2.0,2.0,,,4.0,10.0,1.0,,,,,65.0
12,"Williams, Tom",3,3,4,7,,,,1.0,2.0,,,1.0,,,,2.0,6.0,,,4.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,114,150,355,16,14.0,27.0,41.0,39.0,52.0,29.0,36.0,18.0,13.0,4.0,116.0,234.0,15.0,16.0,34.0,12.0,9.0,
Opposition,Opposition,186,100,161,347,16,17.0,32.0,43.0,30.0,57.0,34.0,43.0,13.0,18.0,2.0,114.0,232.0,10.0,21.0,43.0,13.0,12.0,
