Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 70d,42 (14-0-28 33.33%),59 (1.40),←,
23,"Clarkson, Alastair",29y 91d,132 (52-2-78 40.15%),83 (0.63),39 (10-0-29 25.64%),22 (0.56)
30,"Cockatoo-Collins, David",19y 117d,2 (0-0-2 0.00%),,←,
21,"Febey, Steven",27y 342d,175 (89-0-86 50.86%),24 (0.14),←,
48,"Grgic, Brent",17y 292d,4 (1-0-3 25.00%),4 (1.00),←,
15,"Hopgood, Paul",24y 6d,76 (32-0-44 42.11%),8 (0.11),←,
27,"Ingerson, Anthony",27y 287d,72 (25-0-47 34.72%),39 (0.54),35 (9-0-26 25.71%),14 (0.40)
17,"Lovett, Brett",31y 68d,233 (121-1-111 52.15%),46 (0.20),←,
6,"Lovett, Glenn",28y 4d,121 (52-0-69 42.98%),73 (0.60),←,
35,"McDonald, Anthony",25y 44d,14 (2-0-12 14.29%),6 (0.43),←,
54,"McDonald, James",20y 295d,1 (0-0-1 0.00%),1 (1.00),←,
9,"Neitz, David",22y 186d,100 (41-0-59 41.00%),131 (1.31),←,
14,"Newton, Leigh",21y 124d,10 (2-0-8 20.00%),5 (0.50),←,
4,"Obst, Andrew",32y 342d,147 (70-0-77 47.62%),60 (0.41),←,
5,"Schwarz, David",25y 3d,71 (29-1-41 41.55%),109 (1.54),←,
10,"Seecamp, Marcus",25y,99 (34-0-65 34.34%),15 (0.15),48 (16-0-32 33.33%),5 (0.10)
29,"Smith, Shaun",28y 35d,94 (44-1-49 47.34%),116 (1.23),47 (17-0-30 36.17%),78 (1.66)
11,"Stynes, Jim",31y 95d,239 (121-1-117 50.84%),127 (0.53),←,
12,"Viney, Todd",31y 119d,189 (90-1-98 47.88%),68 (0.36),←,
22,"Woewodin, Shane",21y 15d,17 (3-0-14 17.65%),3 (0.18),←,
13,"Yze, Adem",19y 309d,42 (13-0-29 30.95%),19 (0.45),←,
Totals,Totals,25y 118d,1880 (835-7-1038 44.41%),996 (0.53),,
C,"Hutchison, Greg",40y 44d,8 (2-0-6 25.00%),,←,
