Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",27y 54d,124 (45-1-78 36.69%),98 (0.79),69 (38-0-31 55.07%),85 (1.23)
33,"Barlow, Kris",28y 273d,58 (30-0-28 51.72%),46 (0.79),←,
10,"Bateman, Chance",20y 297d,9 (4-0-5 44.44%),3 (0.33),←,
17,"Chick, Daniel",26y 63d,130 (64-2-64 50.00%),133 (1.02),←,
35,"Cox, Adrian",21y 218d,16 (7-0-9 43.75%),5 (0.31),←,
24,"Cox, Simon",25y 79d,60 (28-0-32 46.67%),25 (0.42),2 (1-0-1 50.00%),1 (0.50)
9,"Crawford, Shane",27y 217d,181 (91-2-88 50.83%),147 (0.81),←,
19,"Dixon, Ben",24y 304d,97 (53-1-43 55.15%),145 (1.49),←,
34,"Graham, Mark",29y 32d,167 (77-2-88 46.71%),54 (0.32),←,
29,"Greene, Steven",20y 79d,14 (7-0-7 50.00%),8 (0.57),←,
5,"Harford, Daniel",25y 26d,140 (66-1-73 47.50%),61 (0.44),←,
3,"Hay, Jonathan",22y 244d,86 (42-1-43 49.42%),9 (0.10),←,
2,"Holland, Nick",27y 259d,132 (61-2-69 46.97%),196 (1.48),←,
37,"Lekkas, Angelo",25y 289d,114 (51-1-62 45.18%),44 (0.39),←,
7,"McCabe, Luke",25y 247d,119 (57-1-61 48.32%),10 (0.08),←,
20,"Rawlings, Jade",24y 187d,75 (37-0-38 49.33%),25 (0.33),←,
52,"Rehn, Shaun",30y 240d,153 (84-1-68 55.23%),61 (0.40),19 (12-0-7 63.16%),6 (0.32)
11,"Smith, Joel",24y 346d,119 (62-1-56 52.52%),70 (0.59),61 (33-1-27 54.92%),19 (0.31)
23,"Thompson, Nathan",24y 59d,70 (38-1-31 55.00%),93 (1.33),←,
21,"Vandenberg, Richard",25y 90d,44 (20-1-23 46.59%),10 (0.23),←,
6,"Williams, Mark",19y 1d,2 (1-0-1 50.00%),1 (0.50),←,
30,"Woods, Tony",32y 286d,173 (80-2-91 46.82%),36 (0.21),142 (64-2-76 45.77%),26 (0.18)
Totals,Totals,25y 160d,2083 (1005-20-1058 48.25%),1280 (0.61),,
C,"Schwab, Peter",41y 204d,51 (28-0-23 54.90%),,←,
