Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Bassett, Scott",3,1,3,6,,,,,2.0,,,1.0,,1.0,,3.0,3.0,,,6.0,,,72.0
20,"Bowden, Patrick",17,8,3,20,2,,,3.0,,8.0,1.0,,,,,4.0,16.0,2.0,1.0,3.0,2.0,,98.0
42,"Boyd, Matthew",8,8,11,19,,,,,4.0,1.0,2.0,3.0,,1.0,,8.0,12.0,,,6.0,1.0,,100.0
17,"Cooney, Adam",3,2,3,6,,,1.0,2.0,,1.0,2.0,,1.0,,,3.0,3.0,,,1.0,,,51.0
16,"Croft, Matthew",3,3,1,4,1,1.0,,2.0,,1.0,,1.0,,1.0,,2.0,2.0,1.0,2.0,2.0,,,59.0
14,"Darcy, Luke",12,10,9,21,1,1.0,10.0,4.0,2.0,2.0,2.0,2.0,,1.0,,10.0,11.0,4.0,2.0,3.0,1.0,1.0,100.0
10,"Eagleton, Nathan",9,6,16,25,,1.0,,2.0,1.0,6.0,1.0,1.0,,,,4.0,21.0,,,,2.0,,91.0
18,"Faulkner, Cameron",2,1,2,4,,2.0,,2.0,,1.0,,,,,,3.0,1.0,1.0,1.0,,,2.0,58.0
13,"Giansiracusa, Daniel",12,8,6,18,,4.0,,1.0,1.0,2.0,3.0,,,,,5.0,14.0,,3.0,3.0,2.0,2.0,95.0
9,"Gilbee, Lindsay",6,2,6,12,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,7.0,6.0,,,3.0,2.0,,65.0
3,"Grant, Chris",11,8,3,14,,1.0,,4.0,2.0,1.0,1.0,3.0,,1.0,,5.0,8.0,2.0,,3.0,1.0,,100.0
8,"Hahn, Mitch",11,3,6,17,2,3.0,1.0,2.0,1.0,4.0,2.0,3.0,,2.0,,10.0,8.0,,,3.0,,,100.0
25,"Hargrave, Ryan",3,2,2,5,,,,2.0,,1.0,1.0,2.0,,2.0,,3.0,2.0,,,,,,54.0
22,"Harrison, Ben",12,5,5,17,,,,1.0,4.0,1.0,1.0,1.0,,,,2.0,14.0,,,5.0,,,100.0
6,"Johnson, Brad",15,2,11,26,,,1.0,4.0,2.0,3.0,10.0,2.0,2.0,2.0,,15.0,12.0,,,,5.0,1.0,96.0
29,"McGuinness, Kieran",3,1,2,5,,,,2.0,1.0,1.0,,3.0,,,,1.0,4.0,,,2.0,1.0,,48.0
2,"Murphy, Robert",6,,8,14,2,,1.0,3.0,,3.0,3.0,1.0,,,,6.0,8.0,,,3.0,,,100.0
24,"Rawlings, Jade",5,2,,5,,1.0,,2.0,,1.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,83.0
30,"Robbins, Matthew",10,6,2,12,1,3.0,,2.0,,4.0,,,,,,5.0,7.0,2.0,3.0,3.0,,1.0,93.0
5,"Smith, Rohan",21,6,6,27,,2.0,,2.0,8.0,8.0,1.0,1.0,,,,3.0,20.0,1.0,1.0,2.0,3.0,,100.0
31,"Street, Peter",,1,1,1,,,10.0,,,,,1.0,,,,,1.0,,,1.0,,,44.0
7,"West, Scott",16,5,19,35,1,,,3.0,4.0,6.0,5.0,2.0,2.0,,1.0,12.0,23.0,1.0,,,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,90,125,313,10,22.0,24.0,45.0,34.0,56.0,36.0,29.0,7.0,12.0,1.0,114.0,198.0,15.0,14.0,50.0,20.0,7.0,
Opposition,Opposition,191,90,114,305,15,15.0,47.0,44.0,44.0,50.0,32.0,23.0,12.0,7.0,5.0,115.0,190.0,13.0,18.0,41.0,25.0,8.0,
