North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",21y 358d,47 (17-1-29 37.23%),30 (0.64),←,
11,"Angus, Warwick",20y 309d,9 (4-0-5 44.44%),3 (0.33),←,
22,"Bryce, Paul",21y 311d,35 (13-1-21 38.57%),24 (0.69),←,
14,"Buckley, Ben",22y 324d,42 (15-0-27 35.71%),11 (0.26),←,
18,"Carey, Wayne",18y 357d,12 (4-0-8 33.33%),11 (0.92),←,
30,"Chandler, Jeff",24y 68d,15 (7-1-7 50.00%),2 (0.13),←,
23,"Clarkson, Alastair",22y 22d,44 (17-2-25 40.91%),51 (1.16),←,
6,"Fairley, Ian",25y 243d,92 (42-2-48 46.74%),134 (1.46),←,
29,"German, Peter",25y 106d,114 (53-3-58 47.81%),141 (1.24),←,
12,"Hamilton, Steven",19y 254d,1 (0-0-1 0.00%),,←,
34,"Hepburn, Mark",21y 263d,42 (17-1-24 41.67%),25 (0.60),←,
8,"Krakouer, Andrew",18y 314d,8 (2-0-6 25.00%),8 (1.00),←,
35,"Longmire, John",19y 139d,35 (10-1-24 30.00%),63 (1.80),←,
16,"McCarthy, John",23y 50d,46 (15-1-30 33.70%),35 (0.76),←,
25,"McDonald, Donald",28y 9d,134 (65-3-66 49.63%),143 (1.07),←,
19,"McRae, Dean",21y 188d,54 (22-1-31 41.67%),17 (0.31),←,
3,"Rock, Anthony",19y 232d,12 (5-0-7 41.67%),8 (0.67),←,
2,"Schwass, Wayne",21y 173d,36 (12-0-24 33.33%),18 (0.50),←,
15,"Smith, Ross",25y 105d,110 (47-2-61 43.64%),24 (0.22),←,
46,"Stevens, Anthony",18y 321d,12 (3-0-9 25.00%),1 (0.08),←,
Totals,Totals,22y 25d,900 (370-19-511 41.11%),749 (0.83),,
C,"Schimmelbusch, Wayne",37y 120d,8 (2-0-6 25.00%),,←,
