Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",2,3,6,8,,,,,1.0,1.0,,1.0,1.0,,,5.0,4.0,,,7.0,,,88.0
4,"Bastinac, Ryan",9,1,9,18,,1.0,,2.0,2.0,3.0,2.0,5.0,,2.0,,7.0,12.0,,,1.0,,1.0,77.0
33,"Close, Michael",4,2,3,7,2,,,2.0,,,,1.0,,1.0,,6.0,2.0,2.0,2.0,2.0,,,79.0
26,"Cutler, Tom",12,4,2,14,,1.0,,3.0,4.0,5.0,1.0,,,,,3.0,10.0,,,,,1.0,79.0
24,"Dawson, Liam",5,3,4,9,1,,,2.0,,1.0,,2.0,1.0,,,3.0,6.0,,1.0,,,,82.0
6,"Green, Josh",9,,6,15,1,1.0,,2.0,1.0,5.0,2.0,3.0,,1.0,,8.0,7.0,,,,,,84.0
40,"Hammelmann, Matthew",3,2,1,4,,,,5.0,2.0,1.0,,1.0,,1.0,,1.0,3.0,,,4.0,,,88.0
11,"Hanley, Pearce",8,2,7,15,,1.0,3.0,3.0,,2.0,2.0,2.0,1.0,,,5.0,10.0,,,2.0,2.0,1.0,77.0
30,"Hipwood, Eric",4,4,2,6,1,3.0,1.0,1.0,,,,1.0,,,,3.0,3.0,1.0,4.0,,,,83.0
1,"Keays, Ben",4,1,8,12,,,,4.0,,1.0,1.0,,,,,7.0,6.0,,,,,2.0,81.0
35,"Lester, Ryan",10,4,6,16,,,,,3.0,6.0,1.0,2.0,1.0,1.0,,4.0,13.0,,,4.0,,1.0,81.0
36,"Mathieson, Rhys",11,4,9,20,,,,2.0,3.0,7.0,4.0,4.0,2.0,1.0,,8.0,12.0,,,1.0,,1.0,74.0
32,"Mayes, Sam",12,4,2,14,,,,2.0,8.0,1.0,,1.0,,,,3.0,8.0,,,6.0,,,84.0
21,"Merrett, Daniel",2,,4,6,,,,2.0,2.0,,,,1.0,,,3.0,2.0,,,6.0,,,100.0
10,"Rich, Daniel",17,2,7,24,,,,2.0,7.0,5.0,3.0,3.0,,1.0,,9.0,12.0,,,4.0,,,79.0
18,"Robertson, Nick",6,5,4,10,1,,,4.0,4.0,,,2.0,,1.0,,2.0,8.0,,1.0,4.0,,,80.0
5,"Robinson, Mitch",6,,8,14,,,,11.0,3.0,2.0,3.0,7.0,2.0,3.0,,6.0,8.0,,,2.0,,,70.0
38,"Rockliff, Tom",10,1,16,26,1,,,1.0,1.0,3.0,7.0,2.0,1.0,,,11.0,14.0,,,3.0,,,78.0
44,"Smith, Archie",2,1,17,19,,,30.0,5.0,,2.0,9.0,1.0,6.0,1.0,,17.0,5.0,1.0,,1.0,,,80.0
28,"Taylor, Lewis",5,2,4,9,,1.0,,2.0,1.0,,1.0,,1.0,,,5.0,5.0,,1.0,1.0,,,82.0
14,"Walker, Josh",4,3,3,7,2,,6.0,1.0,,1.0,2.0,3.0,,3.0,,5.0,2.0,1.0,2.0,,,,86.0
15,"Zorko, Dayne",8,2,8,16,2,,,7.0,2.0,2.0,2.0,1.0,2.0,1.0,,7.0,9.0,,,1.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,153,50,136,289,11,13.0,40.0,63.0,44.0,48.0,40.0,42.0,19.0,17.0,,128.0,161.0,5.0,11.0,49.0,2.0,7.0,
Opposition,Opposition,222,97,186,408,25,23.0,23.0,59.0,27.0,77.0,43.0,46.0,17.0,19.0,6.0,158.0,260.0,18.0,30.0,57.0,13.0,17.0,
