Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bartram, Clint",18y 135d,13 (9-0-4 69.23%),4 (0.31),←,
32,"Bruce, Cameron",26y 274d,135 (70-0-65 51.85%),169 (1.25),←,
41,"Carroll, Nathan",25y 254d,30 (13-0-17 43.33%),1 (0.03),←,
36,"Davey, Aaron",23y 21d,55 (33-0-22 60.00%),80 (1.45),←,
14,"Dunn, Lynden",19y 48d,8 (7-0-1 87.50%),10 (1.25),←,
18,"Green, Brad",25y 110d,138 (73-0-65 52.90%),191 (1.38),←,
4,"Holland, Ben",29y 52d,169 (89-0-80 52.66%),163 (0.96),44 (27-0-17 61.36%),39 (0.89)
40,"Jamar, Mark",22y 326d,32 (16-0-16 50.00%),9 (0.28),←,
17,"Johnson, Chris",20y 157d,10 (4-0-6 40.00%),,←,
16,"Johnstone, Travis",25y 349d,136 (69-0-67 50.74%),102 (0.75),←,
23,"McDonald, James",29y 269d,166 (82-0-84 49.40%),40 (0.24),←,
5,"McLean, Brock",20y 112d,38 (23-0-15 60.53%),18 (0.47),←,
9,"Neitz, David",31y 160d,276 (132-0-144 47.83%),569 (2.06),←,
33,"Pickett, Byron",28y 324d,188 (124-0-64 65.96%),168 (0.89),13 (9-0-4 69.23%),7 (0.54)
28,"Read, Phillip",26y 254d,106 (52-2-52 50.00%),32 (0.30),32 (19-0-13 59.38%),8 (0.25)
27,"Rivers, Jared",21y 256d,50 (28-0-22 56.00%),2 (0.04),←,
24,"Robertson, Russell",27y 219d,180 (91-0-89 50.56%),319 (1.77),←,
12,"Sylvia, Colin",20y 235d,27 (15-0-12 55.56%),13 (0.48),←,
10,"Ward, Daniel",28y 357d,107 (41-0-66 38.32%),25 (0.23),←,
45,"Whelan, Matthew",26y 230d,115 (58-0-57 50.43%),11 (0.10),←,
34,"White, Jeff",29y 132d,220 (110-0-110 50.00%),95 (0.43),188 (97-0-91 51.60%),77 (0.41)
13,"Yze, Adem",28y 283d,246 (115-0-131 46.75%),212 (0.86),←,
Totals,Totals,25y 124d,2445 (1254-2-1189 51.29%),2233 (0.91),,
C,"Daniher, Neale",45y 136d,199 (101-0-98 50.75%),,←,
