Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",27y 305d,111 (73-1-37 66.22%),185 (1.67),←,
21,"Barlow, Michael",27y 150d,96 (64-1-31 67.19%),62 (0.65),←,
30,"Clarke, Zac",25y 50d,81 (46-1-34 57.41%),44 (0.54),←,
41,"Duffield, Paul",30y 101d,164 (90-1-73 55.18%),33 (0.20),←,
7,"Fyfe, Nat",23y 241d,99 (64-1-34 65.15%),87 (0.88),←,
32,"Hill, Stephen",25y 16d,135 (78-0-57 57.78%),90 (0.67),←,
5,"Ibbotson, Garrick",27y 63d,134 (70-1-63 52.61%),21 (0.16),←,
37,"Johnson, Michael",30y 209d,197 (111-1-85 56.60%),62 (0.31),←,
23,"Mayne, Chris",26y 196d,135 (81-1-53 60.37%),161 (1.19),←,
16,"Mundy, David",29y 301d,217 (121-1-95 55.99%),84 (0.39),←,
27,"Neale, Lachie",21y 358d,53 (34-0-19 64.15%),27 (0.51),←,
29,"Pavlich, Matthew",33y 137d,320 (156-0-164 48.75%),647 (2.02),←,
25,"Pearce, Alex",19y 342d,2 (2-0-0 100.00%),,←,
46,"Pearce, Clancee",24y 206d,85 (49-1-35 58.24%),34 (0.40),←,
6,"Pearce, Danyle",29y 40d,210 (100-2-108 48.10%),112 (0.53),56 (41-1-14 74.11%),36 (0.64)
31,"Sandilands, Aaron",32y 162d,223 (124-0-99 55.61%),84 (0.38),←,
11,"Sheridan, Tom",21y 201d,21 (16-0-5 76.19%),10 (0.48),←,
34,"Spurr, Lee",27y 294d,67 (51-1-15 76.87%),5 (0.07),←,
8,"Suban, Nick",25y 8d,112 (64-1-47 57.59%),48 (0.43),←,
33,"Sutcliffe, Cam",22y 359d,54 (40-1-13 75.00%),14 (0.26),←,
20,"Taberner, Matthew",21y 334d,19 (13-0-6 68.42%),17 (0.89),←,
10,"Walters, Michael",24y 130d,57 (39-1-17 69.30%),105 (1.84),←,
Totals,Totals,26y 108d,2592 (1486-16-1090 57.33%),1932 (0.75),,
C,"Lyon, Ross",48y 190d,201 (132-5-64 66.92%),,80 (56-1-23 70.63%),
