Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Biggs, Shane",11,2.0,8,19,,,,,3.0,1.0,,1.0,,,,3.0,16,,,4.0,,,72.0
4,"Bontempelli, Marcus",12,7.0,13,25,3.0,3.0,,3.0,1.0,2.0,3.0,2.0,,1.0,,8.0,17,,3.0,3.0,,,88.0
5,"Boyd, Matthew",15,7.0,9,24,,,,3.0,2.0,1.0,,5.0,1.0,2.0,,7.0,15,,,,,,88.0
17,"Boyd, Tom",4,1.0,4,8,,1.0,13.0,1.0,1.0,1.0,,2.0,2.0,1.0,,6.0,3,,1.0,2.0,,,86.0
35,"Daniel, Caleb",10,,8,18,,,,3.0,1.0,2.0,2.0,2.0,3.0,,,10.0,9,,,,1.0,,77.0
29,"Dickson, Tory",6,3.0,7,13,2.0,,,2.0,,2.0,2.0,1.0,1.0,1.0,,5.0,9,1.0,,1.0,,,91.0
20,"Dunkley, Josh",8,5.0,12,20,,,,6.0,1.0,2.0,3.0,,1.0,,,9.0,12,,,3.0,,,82.0
7,"Hunter, Lachie",18,3.0,10,28,,,,4.0,3.0,6.0,2.0,3.0,2.0,,,8.0,19,1.0,,,,1.0,91.0
39,"Johannisen, Jason",12,3.0,11,23,,,,3.0,2.0,3.0,1.0,2.0,,,,5.0,17,,,3.0,1.0,,86.0
46,"Jong, Lin",8,3.0,11,19,1.0,,,8.0,1.0,1.0,2.0,9.0,1.0,3.0,,8.0,12,1.0,,4.0,,,80.0
21,"Liberatore, Tom",3,1.0,11,14,,,,3.0,1.0,2.0,1.0,2.0,,1.0,,8.0,7,,,,,1.0,85.0
11,"Macrae, Jack",12,8.0,15,27,,,,2.0,3.0,3.0,3.0,2.0,1.0,1.0,,9.0,19,1.0,1.0,1.0,,1.0,88.0
38,"Morris, Dale",3,4.0,2,5,,,,2.0,1.0,,,,,,,,5,,,6.0,,,51.0
42,"Picken, Liam",10,5.0,10,20,,1.0,,1.0,,4.0,2.0,,1.0,,,8.0,11,1.0,,2.0,,,85.0
43,"Redpath, Jack",1,,3,4,1.0,,2.0,2.0,,,,3.0,1.0,2.0,,2.0,2,,,,,,63.0
18,"Roberts, Fletcher",4,3.0,7,11,,,,1.0,4.0,1.0,,1.0,,1.0,,4.0,8,,,11.0,,,93.0
23,"Roughead, Jordan",12,7.0,4,16,,,15.0,5.0,2.0,3.0,4.0,3.0,5.0,2.0,,10.0,7,3.0,,5.0,,1.0,89.0
14,"Smith, Clay",8,4.0,7,15,1.0,1.0,,7.0,1.0,3.0,3.0,5.0,2.0,3.0,,9.0,6,,1.0,2.0,,,83.0
25,"Stevens, Koby",6,1.0,10,16,,,,5.0,,3.0,3.0,4.0,1.0,2.0,,8.0,10,,,,,1.0,89.0
1,"Suckling, Matt",14,4.0,7,21,1.0,,,3.0,2.0,7.0,2.0,5.0,2.0,,,6.0,13,,,1.0,,,84.0
3,"Wallis, Mitch",4,3.0,6,10,,,,5.0,,,1.0,3.0,1.0,2.0,,4.0,7,1.0,,2.0,,1.0,64.0
10,"Wood, Easton",10,8.0,6,16,,,,,4.0,3.0,,3.0,,2.0,,5.0,12,1.0,,3.0,1.0,,88.0
Totals,Totals,191,82.0,181,372,9.0,6.0,30.0,69.0,33.0,50.0,34.0,58.0,25.0,24.0,,142.0,236,10.0,6.0,53.0,3.0,6.0,
Opposition,Opposition,217,108.0,174,391,11.0,9.0,45.0,63.0,37.0,48.0,33.0,54.0,24.0,25.0,6.0,145.0,250,21.0,9.0,39.0,3.0,4.0,
