Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Allan, Matthew",29y 59d,145 (78-0-67 53.79%),72 (0.50),5 (3-0-2 60.00%),
15,"Alvey, Mark",23y 320d,48 (23-1-24 48.96%),29 (0.60),3 (2-0-1 66.67%),1 (0.33)
23,"Bolton, Mark",25y 22d,64 (39-1-24 61.72%),28 (0.44),←,
36,"Dyson, Ricky",18y 210d,3 (3-0-0 100.00%),3 (1.00),←,
31,"Fletcher, Dustin",28y 354d,208 (145-3-60 70.43%),59 (0.28),←,
19,"Hille, David",22y 328d,54 (33-0-21 61.11%),36 (0.67),←,
5,"Hird, James",31y 81d,191 (121-5-65 64.66%),285 (1.49),←,
18,"Lloyd, Matthew",26y 9d,170 (109-2-59 64.71%),617 (3.63),←,
42,"Lovett-Murray, Nathan",21y 159d,4 (3-0-1 75.00%),5 (1.25),←,
25,"Lucas, Scott",26y 117d,165 (106-1-58 64.55%),237 (1.44),←,
33,"McPhee, Adam",21y 202d,54 (23-0-31 42.59%),21 (0.39),29 (17-0-12 58.62%),12 (0.41)
2,"Mercuri, Mark",30y 64d,202 (135-3-64 67.57%),242 (1.20),←,
24,"Misiti, Joe",29y 168d,222 (141-4-77 64.41%),90 (0.41),←,
28,"Murphy, Justin",28y 1d,150 (66-0-84 44.00%),126 (0.84),5 (3-0-2 60.00%),3 (0.60)
11,"Peverill, Damien",24y 288d,58 (35-1-22 61.21%),12 (0.21),←,
9,"Ramanauskas, Adam",23y 158d,89 (64-1-24 72.47%),49 (0.55),←,
20,"Richards, Ted",21y 105d,15 (11-0-4 73.33%),11 (0.73),←,
43,"Rioli, Dean",25y 341d,77 (53-1-23 69.48%),81 (1.05),←,
7,"Solomon, Dean",24y 107d,103 (74-0-29 71.84%),36 (0.35),←,
34,"Stanton, Brent",17y 360d,2 (1-0-1 50.00%),1 (0.50),←,
6,"Wellman, Sean",29y 218d,202 (121-3-78 60.64%),34 (0.17),168 (108-2-58 64.88%),25 (0.15)
12,"Welsh, Andrew",21y 74d,41 (23-1-17 57.32%),6 (0.15),←,
Totals,Totals,25y 21d,2267 (1407-27-833 62.06%),2080 (0.92),,
C,"Sheedy, Kevin",56y 123d,550 (355-6-189 65.09%),,←,
