Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",27y 13d,150 (65-2-83 44.00%),59 (0.39),119 (62-2-55 52.94%),47 (0.39)
14,"Cameron, Darcy",25y 77d,10 (5-1-4 55.00%),4 (0.40),9 (5-1-3 61.11%),4 (0.44)
46,"Cox, Mason",29y 203d,68 (38-0-30 55.88%),85 (1.25),←,
25,"Crisp, Jack",27y 1d,152 (78-2-72 51.97%),49 (0.32),134 (71-2-61 53.73%),39 (0.29)
26,"Daicos, Josh",21y 312d,34 (19-1-14 57.35%),17 (0.50),←,
2,"de Goey, Jordan",24y 202d,97 (52-2-43 54.64%),132 (1.36),←,
5,"Elliott, Jamie",28y 43d,122 (71-2-49 59.02%),173 (1.42),←,
19,"Greenwood, Levi",31y 227d,157 (85-2-70 54.78%),57 (0.36),83 (45-1-37 54.82%),31 (0.37)
4,"Grundy, Brodie",26y 171d,150 (82-2-66 55.33%),45 (0.30),←,
32,"Hoskin-Elliott, Will",27y 31d,136 (60-2-74 44.85%),132 (0.97),84 (48-2-34 58.33%),90 (1.07)
44,"Madgen, Jack",27y 161d,20 (14-1-5 72.50%),,←,
37,"Maynard, Brayden",24y 13d,115 (59-2-54 52.17%),15 (0.13),←,
16,"Mayne, Chris",31y 336d,230 (131-2-97 57.39%),207 (0.90),58 (36-1-21 62.93%),11 (0.19)
41,"Mihocek, Brody",27y 242d,57 (36-1-20 64.04%),88 (1.54),←,
30,"Moore, Darcy",24y 252d,88 (40-2-46 46.59%),61 (0.69),←,
9,"Noble, John",23y 192d,21 (13-1-7 64.29%),2 (0.10),←,
10,"Pendlebury, Scott",32y 270d,315 (191-3-121 61.11%),179 (0.57),←,
3,"Quaynor, Isaac",20y 262d,14 (7-0-7 50.00%),,←,
23,"Roughead, Jordan",29y 335d,178 (89-1-88 50.28%),35 (0.20),40 (26-1-13 66.25%),1 (0.03)
1,"Stephenson, Jaidyn",21y 262d,53 (34-0-19 64.15%),75 (1.42),←,
24,"Thomas, Josh",29y 2d,102 (64-2-36 63.73%),89 (0.87),←,
7,"Treloar, Adam",27y 208d,172 (70-1-101 40.99%),97 (0.56),93 (50-1-42 54.30%),49 (0.53)
Totals,Totals,26y 290d,2441 (1303-32-1106 53.38%),1601 (0.66),,
C,"Buckley, Nathan",48y 69d,204 (113-2-89 55.88%),,←,
