Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",6,4,9,15,,1.0,12.0,,,,,,2.0,2.0,,,,,,,,,
8,"Bewick, Darren",11,1,5,16,,1.0,,,,,,,1.0,1.0,,,,,,,,,
14,"Calthorpe, David",14,2,5,19,,,,3.0,,,,,1.0,,,,,,,,,,
9,"Cockatoo-Collins, Che",15,8,1,16,3,,,1.0,,,,,1.0,1.0,,,,,,,,,
38,"Denham, Sean",21,6,13,34,3,,,1.0,,,,,,1.0,3.0,,,,,,,,
22,"Doolan, Ben",4,1,3,7,,,,,,,,,,,,,,,,,,,
31,"Fletcher, Dustin",5,1,3,8,,,1.0,,,,,,1.0,,,,,,,,,,
29,"Grenvold, David",9,6,4,13,,,,,,,,,,,,,,,,,,,
39,"Hardwick, Damien",18,5,8,26,1,,,2.0,,,,,3.0,,,,,,,,,,
5,"Hird, James",8,9,10,18,4,1.0,,1.0,,,,,,1.0,,,,,,,,,
16,"Kickett, Dale",5,2,1,6,1,,,1.0,,,,,,,,,,,,,,,
2,"Mercuri, Mark",11,7,6,17,2,,,3.0,,,,,,,,,,,,,,,
24,"Misiti, Joe",17,3,12,29,1,2.0,,,,,,,3.0,,,,,,,,,,
41,"OConnor, Ryan",1,,2,3,,,2.0,,,,,,,2.0,,,,,,,,,
10,"ODonnell, Gary",17,4,17,34,,,2.0,3.0,,,,,,,1.0,,,,,,,,
18,"Ridley, Todd",10,4,6,16,,,,1.0,,,,,2.0,,,,,,,,,,
12,"Symons, Michael",9,5,2,11,6,2.0,,3.0,,,,,2.0,1.0,2.0,,,,,,,,
26,"Thompson, Mark",11,4,10,21,,,,3.0,,,,,1.0,1.0,,,,,,,,,
4,"Wanganeen, Gavin",12,4,4,16,1,,,3.0,,,,,5.0,1.0,,,,,,,,,
32,"Watson, Tim",10,3,5,15,1,,,3.0,,,,,1.0,,,,,,,,,,
35,"Young, Barry",1,4,15,16,1,,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,83,141,356,24,10.0,17.0,29.0,,,,,23.0,12.0,6.0,,,,,,,,
Opposition,Opposition,155,52,101,256,17,6.0,19.0,27.0,,,,,12.0,23.0,,,,,,,,,
