West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",4,2,4,8,2,,,2.0,,3.0,,,2.0,,,7.0,2.0,1.0,1.0,5.0,,1.0,82.0
37,"Barrass, Tom",8,3,1,9,,,12.0,,2.0,,2.0,2.0,2.0,,,2.0,5.0,,,12.0,,,86.0
10,"Brander, Jarrod",8,7,,8,,2.0,,1.0,,2.0,,2.0,,1.0,,2.0,6.0,1.0,,,,,74.0
28,"Cole, Tom",4,2,3,7,,,,3.0,1.0,,,3.0,,2.0,,4.0,4.0,,,4.0,,,87.0
27,"Darling, Jack",8,4,2,10,2,1.0,,3.0,,3.0,,1.0,3.0,,,6.0,4.0,1.0,3.0,3.0,,,84.0
14,"Duggan, Liam",12,2,3,15,,,,1.0,1.0,2.0,,5.0,3.0,,,6.0,10.0,,,3.0,,,80.0
16,"Hickey, Tom",2,1,,2,,,20.0,2.0,,1.0,1.0,3.0,,2.0,,2.0,1.0,,,3.0,,,75.0
25,"Hurn, Shannon",17,5,3,20,,,,3.0,7.0,3.0,,3.0,1.0,2.0,,6.0,8.0,1.0,,3.0,,,88.0
34,"Hutchings, Mark",8,1,3,11,,1.0,,4.0,2.0,3.0,4.0,4.0,2.0,,,8.0,3.0,,,2.0,1.0,,88.0
23,"Jetta, Lewis",9,3,5,14,,,,1.0,2.0,2.0,,2.0,1.0,2.0,,3.0,10.0,,,2.0,,,88.0
7,"Masten, Chris",4,2,7,11,,,,1.0,1.0,1.0,,1.0,,1.0,,4.0,8.0,,,3.0,,,81.0
20,"McGovern, Jeremy",8,5,4,12,,,3.0,1.0,4.0,,,4.0,3.0,1.0,,8.0,5.0,2.0,,13.0,,,83.0
21,"Petruccelle, Jack",7,2,3,10,,,,3.0,2.0,2.0,,1.0,1.0,,,2.0,8.0,,,,,1.0,80.0
8,"Redden, Jack",10,4,12,22,,,,5.0,1.0,1.0,3.0,3.0,1.0,,,9.0,13.0,,,3.0,,,82.0
1,"Ryan, Liam",4,2,4,8,1,1.0,,6.0,,1.0,,3.0,3.0,2.0,,6.0,4.0,,1.0,2.0,2.0,,84.0
4,"Sheed, Dom",20,7,18,38,1,,,3.0,5.0,5.0,10.0,4.0,1.0,1.0,,21.0,16.0,,1.0,2.0,,,83.0
5,"Sheppard, Brad",14,5,4,18,,,,5.0,7.0,1.0,,4.0,3.0,1.0,,5.0,13.0,,,3.0,,,88.0
13,"Shuey, Luke",23,2,3,26,,,,3.0,3.0,8.0,8.0,3.0,2.0,,,10.0,15.0,,,3.0,,1.0,75.0
19,"Vardy, Nathan",1,,2,3,,,14.0,1.0,,,1.0,6.0,1.0,3.0,,2.0,1.0,,,6.0,,,78.0
18,"Venables, Daniel",3,,6,9,1,,,5.0,1.0,2.0,2.0,3.0,1.0,2.0,,7.0,4.0,,,5.0,,,72.0
2,"Waterman, Jake",4,4,4,8,,1.0,,1.0,,3.0,,2.0,,1.0,,4.0,5.0,1.0,1.0,1.0,,1.0,80.0
6,"Yeo, Elliot",20,5,5,25,1,1.0,,1.0,2.0,5.0,5.0,8.0,1.0,2.0,,8.0,14.0,1.0,1.0,5.0,2.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,68,96,294,8,10.0,49.0,55.0,41.0,48.0,36.0,67.0,31.0,23.0,,132.0,159.0,8.0,8.0,83.0,5.0,4.0,
Opposition,Opposition,232,83,150,382,15,12.0,36.0,56.0,40.0,56.0,44.0,69.0,23.0,31.0,6.0,161.0,219.0,7.0,8.0,55.0,5.0,10.0,
