St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",13.0,5.0,18.0,31.0,,1.0,,3.0,2.0,2.0,8.0,5.0,5.0,,1.0,15.0,16.0,,1.0,,1.0,1.0,84.0
15,"Billings, Jack",7.0,2.0,16.0,23.0,,2.0,,2.0,2.0,2.0,3.0,,2.0,,,8.0,14.0,,1.0,,,,91.0
27,"Bruce, Josh",13.0,12.0,2.0,15.0,5.0,1.0,,4.0,,5.0,,3.0,,,,8.0,7.0,5.0,6.0,1.0,,,95.0
21,"Delaney, Luke",6.0,6.0,4.0,10.0,,,,1.0,1.0,,,1.0,2.0,1.0,,2.0,9.0,,,4.0,,,97.0
24,"Dempster, Sean",15.0,8.0,6.0,21.0,,,,2.0,4.0,2.0,,4.0,1.0,,,6.0,13.0,2.0,,6.0,,,93.0
7,"Dunstan, Luke",7.0,2.0,6.0,13.0,,2.0,,3.0,,4.0,2.0,1.0,1.0,,,6.0,6.0,,1.0,2.0,1.0,1.0,81.0
25,"Fisher, Sam",10.0,7.0,7.0,17.0,,,2.0,5.0,1.0,1.0,,1.0,,1.0,,4.0,13.0,2.0,,2.0,,,94.0
1,"Hickey, Tom",7.0,3.0,6.0,13.0,1.0,2.0,7.0,6.0,,2.0,2.0,3.0,2.0,1.0,,11.0,5.0,1.0,,4.0,,,93.0
18,"Longer, Billy",2.0,3.0,7.0,9.0,,,25.0,1.0,2.0,1.0,,3.0,1.0,2.0,,4.0,6.0,,,4.0,,,87.0
37 ↓,"Lonie, Jack",,,,,,,,1.0,,,,,,,,,,,,,,,14.0
36,"McKenzie, Daniel",4.0,3.0,5.0,9.0,,,,1.0,3.0,2.0,1.0,4.0,1.0,2.0,,7.0,3.0,1.0,,1.0,2.0,,88.0
16,"Newnes, Jack",11.0,7.0,12.0,23.0,1.0,2.0,,5.0,1.0,2.0,,2.0,,1.0,,4.0,18.0,1.0,1.0,5.0,,,84.0
12,"Riewoldt, Nick",2.0,3.0,3.0,5.0,,,1.0,1.0,,,,,,,,,5.0,,1.0,1.0,,,18.0
17,"Roberton, Dylan",11.0,2.0,10.0,21.0,,,,1.0,6.0,1.0,,4.0,,1.0,,4.0,15.0,,,2.0,1.0,,89.0
5,"Savage, Shane",9.0,4.0,11.0,20.0,1.0,,,3.0,1.0,2.0,2.0,,,,,6.0,14.0,1.0,1.0,1.0,,,89.0
13,"Schneider, Adam",10.0,5.0,6.0,16.0,,1.0,,3.0,2.0,4.0,3.0,2.0,1.0,1.0,,3.0,13.0,,,6.0,,,88.0
39 ↑,"Shenton, Cameron",13.0,6.0,4.0,17.0,1.0,,,,3.0,3.0,,4.0,1.0,2.0,,4.0,15.0,,,1.0,3.0,,76.0
40,"Sinclair, Jack",10.0,8.0,5.0,15.0,,1.0,,2.0,,3.0,3.0,3.0,,,,4.0,10.0,,1.0,,1.0,,81.0
3,"Steven, Jack",18.0,1.0,9.0,27.0,1.0,,,5.0,,10.0,1.0,5.0,,1.0,,5.0,19.0,,,,5.0,,85.0
4,"Templeton, Eli",7.0,5.0,6.0,13.0,,,,9.0,,5.0,1.0,2.0,1.0,2.0,,3.0,10.0,,1.0,2.0,,2.0,88.0
29,"Webster, Jimmy",12.0,4.0,7.0,19.0,,,,2.0,1.0,2.0,,,,,,5.0,14.0,,,6.0,,1.0,93.0
44,"Weller, Maverick",11.0,4.0,8.0,19.0,,1.0,,2.0,2.0,3.0,3.0,3.0,2.0,1.0,,9.0,11.0,,1.0,1.0,,,93.0
Totals,Totals,198.0,100.0,158.0,356.0,10.0,13.0,35.0,62.0,31.0,56.0,29.0,50.0,20.0,16.0,1.0,118.0,236.0,13.0,15.0,49.0,14.0,5.0,
Opposition,Opposition,225.0,108.0,193.0,418.0,18.0,11.0,46.0,61.0,41.0,52.0,42.0,59.0,16.0,20.0,5.0,145.0,272.0,10.0,14.0,27.0,7.0,11.0,
