Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Bannister, Jordan",6,1,3,9,,,,1.0,,3.0,3.0,,2.0,,,6.0,4.0,,,1.0,1.0,1.0,93.0
40,"Bentick, Adam",5,1,2,7,,,,4.0,,2.0,2.0,,,,,3.0,5.0,,,,,1.0,46.0
18,"Bowyer, Glen",6,3,3,9,,1.0,,1.0,2.0,2.0,,1.0,1.0,,,4.0,6.0,,,7.0,,,100.0
16,"Camporeale, Scott",13,1,8,21,1,,,4.0,3.0,3.0,2.0,1.0,2.0,1.0,,7.0,12.0,,,2.0,1.0,,100.0
9,"Clarke, David",7,3,4,11,,,,3.0,3.0,1.0,3.0,1.0,,,,4.0,7.0,,,1.0,2.0,,69.0
26,"De Luca, Adrian",5,3,2,7,1,,4.0,1.0,,4.0,1.0,2.0,1.0,1.0,,2.0,3.0,1.0,,1.0,,1.0,72.0
25,"Fevola, Brendan",6,4,4,10,1,2.0,,,,1.0,,3.0,,1.0,,8.0,2.0,2.0,4.0,,,1.0,96.0
14,"Fisher, Brad",1,1,,1,,,,1.0,,,,,,,,,1.0,,,,,,4.0
11,"French, Barnaby",3,3,8,11,1,,13.0,3.0,,1.0,,1.0,,,,5.0,6.0,,1.0,3.0,,,76.0
33,"Houlihan, Ryan",1,,,1,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,26.0
10,"Johnson, Brett",10,1,10,20,,1.0,,2.0,,7.0,4.0,4.0,,1.0,,11.0,8.0,,,,,,83.0
43,"Koutoufides, Anthony",11,4,12,23,2,1.0,1.0,3.0,1.0,3.0,5.0,2.0,1.0,1.0,,15.0,8.0,,3.0,3.0,,1.0,100.0
12,"Lappin, Matthew",12,5,9,21,1,,,3.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,13.0,1.0,1.0,2.0,7.0,1.0,100.0
4,"Livingston, Luke",4,2,4,8,,,,4.0,3.0,1.0,,2.0,2.0,,,4.0,4.0,,,5.0,3.0,,100.0
20,"McGrath, Cory",8,3,6,14,1,,,5.0,3.0,1.0,,2.0,1.0,,,6.0,8.0,1.0,1.0,,1.0,,87.0
3,"Morrell, Digby",5,3,3,8,,,1.0,,4.0,,,,1.0,,,4.0,3.0,1.0,,2.0,1.0,,100.0
29,"Scotland, Heath",10,,7,17,,1.0,,2.0,1.0,3.0,4.0,6.0,2.0,1.0,,10.0,8.0,,,,2.0,,95.0
24,"Stevens, Nick",14,,11,25,,,,1.0,6.0,3.0,1.0,3.0,1.0,1.0,,9.0,15.0,,,1.0,6.0,,99.0
15,"Teague, David",9,6,4,13,,,,1.0,2.0,,,,1.0,,,3.0,10.0,1.0,,5.0,,,100.0
32,"Thornton, Bret",9,5,2,11,,,2.0,3.0,5.0,1.0,1.0,,1.0,,,2.0,9.0,,,6.0,4.0,,96.0
30,"Waite, Jarrad",6,8,7,13,1,2.0,,,,2.0,1.0,3.0,,,,3.0,10.0,,1.0,2.0,,1.0,91.0
1,"Walker, Andrew",6,2,2,8,,,,,1.0,2.0,1.0,,,,,2.0,5.0,,,2.0,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,59,111,268,9,9.0,22.0,42.0,40.0,45.0,30.0,33.0,18.0,9.0,1.0,117.0,147.0,7.0,11.0,44.0,28.0,7.0,
Opposition,Opposition,198,105,128,326,16,15.0,35.0,55.0,33.0,60.0,25.0,43.0,9.0,18.0,5.0,116.0,214.0,18.0,21.0,41.0,18.0,7.0,
