Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
9,"Cotchin, Trent",19y 95d,23 (11-0-12 47.83%),12 (0.52),←,
32,"Cousins, Ben",31y 11d,247 (136-3-108 55.67%),208 (0.84),9 (2-0-7 22.22%),3 (0.33)
3,"Deledio, Brett",22y 84d,99 (38-2-59 39.39%),80 (0.81),←,
10,"Edwards, Shane",20y 259d,40 (11-2-27 30.00%),26 (0.65),←,
44,"Graham, Angus",22y 86d,13 (3-0-10 23.08%),5 (0.38),←,
27,"Hislop, Tom",21y 34d,14 (1-0-13 7.14%),7 (0.50),7 (1-0-6 14.29%),5 (0.71)
23,"Jackson, Daniel",23y 77d,62 (18-1-43 29.84%),17 (0.27),←,
46,"King, Jake",25y 107d,36 (6-2-28 19.44%),5 (0.14),←,
16,"McGuane, Luke",22y 149d,47 (14-1-32 30.85%),2 (0.04),←,
40,"Moore, Kelvin",25y 108d,61 (16-1-44 27.05%),11 (0.18),←,
20,"Morton, Mitch",22y 164d,43 (18-1-24 43.02%),75 (1.74),31 (12-1-18 40.32%),64 (2.06)
38,"Nahas, Robin",21y 243d,12 (3-0-9 25.00%),16 (1.33),←,
17,"Newman, Chris",27y 54d,148 (48-2-98 33.11%),20 (0.14),←,
14,"Polo, Dean",22y 340d,45 (16-1-28 36.67%),9 (0.20),←,
37,"Post, Jayden",19y 218d,2 (0-0-2 0.00%),,←,
18,"Rance, Alex",19y 275d,10 (2-0-8 20.00%),,←,
8,"Riewoldt, Jack",20y 253d,39 (14-1-24 37.18%),43 (1.10),←,
30,"Tambling, Richard",22y 302d,88 (35-2-51 40.91%),56 (0.64),←,
2,"Thursfield, Will",23y 83d,47 (15-2-30 34.04%),,←,
21,"Tuck, Shane",27y 199d,106 (38-2-66 36.79%),49 (0.46),←,
29,"Vickery, Ty",19y 41d,4 (1-0-3 25.00%),3 (0.75),←,
35,"White, Matt",22y 87d,49 (18-2-29 38.78%),18 (0.37),←,
Totals,Totals,22y 298d,1235 (462-25-748 37.41%),662 (0.54),,
C,"Rawlings, Jade",31y 275d,4 (1-0-3 25.00%),,←,
