Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",28y 360d,177 (64-2-111 36.72%),184 (1.04),157 (60-2-95 38.85%),163 (1.04)
8,"Clement, James",24y 320d,98 (33-0-65 33.67%),44 (0.45),14 (7-0-7 50.00%),6 (0.43)
1,"Davis, Leon",20y 34d,27 (10-0-17 37.04%),22 (0.81),←,
19,"Davis, Nick",21y 113d,45 (15-0-30 33.33%),40 (0.89),←,
4,"Didak, Alan",18y 156d,4 (1-0-3 25.00%),3 (0.75),←,
31,"Dimattina, Andrew",23y 254d,22 (8-0-14 36.36%),5 (0.23),←,
25,"Fraser, Josh",19y 197d,36 (15-0-21 41.67%),23 (0.64),←,
9,"Freeborn, Glenn",28y 165d,106 (55-0-51 51.89%),59 (0.56),51 (17-0-34 33.33%),32 (0.63)
6,"Holland, Brodie",21y 199d,51 (16-0-35 31.37%),58 (1.14),15 (8-0-7 53.33%),21 (1.40)
18,"Licuria, Paul",23y 198d,61 (19-0-42 31.15%),15 (0.25),51 (17-0-34 33.33%),13 (0.25)
24,"Lockyer, Tarkyn",21y 264d,52 (19-0-33 36.54%),25 (0.48),←,
37,"Lonie, Ryan",18y 139d,16 (8-0-8 50.00%),9 (0.56),←,
12,"McKee, Steven",23y 31d,40 (19-0-21 47.50%),6 (0.15),20 (9-0-11 45.00%),5 (0.25)
7,"Molloy, Jarrod",25y 70d,136 (53-1-82 39.34%),177 (1.30),16 (8-0-8 50.00%),19 (1.19)
11,"OBree, Shane",22y 128d,57 (24-0-33 42.11%),19 (0.33),38 (15-0-23 39.47%),16 (0.42)
35,"Prestigiacomo, Simon",23y 171d,85 (29-0-56 34.12%),2 (0.02),←,
3,"Richardson, Mark",28y 263d,131 (53-1-77 40.84%),78 (0.60),←,
38,"Rintoul, Chad",26y 355d,69 (34-1-34 50.00%),30 (0.43),7 (2-0-5 28.57%),4 (0.57)
23,"Rocca, Anthony",23y 340d,112 (43-0-69 38.39%),154 (1.38),90 (32-0-58 35.56%),143 (1.59)
15,"Steinfort, Carl",24y 111d,78 (40-0-38 51.28%),23 (0.29),13 (7-0-6 53.85%),4 (0.31)
20,"Tarrant, Chris",20y 306d,59 (21-0-38 35.59%),86 (1.46),←,
14,"Wakelin, Shane",26y 343d,109 (49-2-58 45.87%),19 (0.17),15 (8-0-7 53.33%),
Totals,Totals,23y 172d,1571 (628-7-936 39.97%),1081 (0.69),,
C,"Malthouse, Mick",47y 338d,416 (238-4-174 57.69%),,38 (15-0-23 39.47%),
