Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 282d,62 (44-1-17 71.77%),32 (0.52),←,
16,"Brown, Luke",25y 210d,120 (71-1-48 59.58%),11 (0.09),←,
39,"Doedee, Tom",21y 50d,5 (3-0-2 60.00%),,←,
26,"Douglas, Richard",31y 73d,224 (124-1-99 55.58%),150 (0.67),←,
28,"Ellis-Yolmen, Cam",25y 82d,19 (9-0-10 47.37%),10 (0.53),←,
7,"Gallucci, Jordan",19y 351d,2 (2-0-0 100.00%),2 (1.00),←,
6,"Gibbs, Bryce",29y 36d,236 (98-2-136 41.95%),143 (0.61),5 (3-0-2 60.00%),6 (1.20)
1,"Greenwood, Hugh",26y 45d,20 (13-1-6 67.50%),11 (0.55),←,
15,"Hartigan, Kyle",26y 164d,74 (50-0-24 67.57%),1 (0.01),←,
24,"Jacobs, Sam",30y 10d,179 (101-1-77 56.70%),45 (0.25),162 (94-1-67 58.33%),42 (0.26)
4,"Jenkins, Josh",29y 71d,119 (71-1-47 60.08%),239 (2.01),←,
8,"Kelly, Jake",23y 89d,39 (24-1-14 62.82%),,←,
3,"Knight, Riley",23y 24d,32 (23-1-8 73.44%),21 (0.66),←,
29,"Laird, Rory",24y 112d,106 (65-1-40 61.79%),9 (0.08),←,
27,"Lynch, Tom",27y 217d,109 (69-1-39 63.76%),156 (1.43),103 (65-1-37 63.59%),152 (1.48)
41,"McGovern, Mitch",23y 191d,41 (29-1-11 71.95%),57 (1.39),←,
30,"Milera, Wayne",20y 218d,28 (20-1-7 73.21%),13 (0.46),←,
22,"Otten, Andy",28y 340d,99 (55-1-43 56.06%),38 (0.38),←,
10,"Poholke, Myles",19y 284d,1 (1-0-0 100.00%),,←,
11,"Seedsman, Paul",26y 88d,74 (43-1-30 58.78%),35 (0.47),25 (16-1-8 66.00%),18 (0.72)
12,"Talia, Daniel",26y 200d,151 (92-1-58 61.26%),6 (0.04),←,
13,"Walker, Taylor",27y 360d,157 (92-1-64 58.92%),370 (2.36),←,
Totals,Totals,25y 159d,1897 (1099-18-780 57.93%),1349 (0.71),,
C,"Pyke, Don",49y 136d,54 (37-1-16 69.44%),,←,
