Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",29y 65d,111 (31-1-79 28.38%),121 (1.09),←,
9,"Cripps, Patrick",24y 62d,90 (19-1-70 21.67%),40 (0.44),←,
30,"Curnow, Charlie",22y 105d,53 (8-0-45 15.09%),63 (1.19),←,
35,"Curnow, Ed",29y 193d,152 (54-2-96 36.18%),35 (0.23),←,
2,"Dow, Paddy",19y 215d,29 (3-0-26 10.34%),10 (0.34),←,
25,"Fisher, Zac",20y 338d,43 (6-0-37 13.95%),17 (0.40),←,
40,"Gibbons, Michael",24y 4d,9 (1-0-8 11.11%),3 (0.33),←,
8,"Kreuzer, Matthew",30y 6d,177 (73-0-104 41.24%),90 (0.51),←,
26,"Macreadie, Harrison",21y 38d,9 (1-0-8 11.11%),,←,
22,"Marchbank, Caleb",22y 163d,42 (9-0-33 21.43%),,35 (7-0-28 20.00%),
11,"McGovern, Mitch",24y 220d,56 (35-1-20 63.39%),81 (1.45),8 (1-0-7 12.50%),14 (1.75)
10,"McKay, Harry",21y 146d,24 (3-0-21 12.50%),40 (1.67),←,
3,"Murphy, Marc",31y 304d,258 (100-1-157 38.95%),177 (0.69),←,
24,"Newman, Nic",26y 124d,38 (21-0-17 55.26%),9 (0.24),7 (1-0-6 14.29%),1 (0.14)
4,"OBrien, Lochie",19y 243d,24 (3-0-21 12.50%),5 (0.21),←,
5,"Petrevski-Seton, Sam",21y 89d,51 (8-0-43 15.69%),18 (0.35),←,
43,"Setterfield, Will",21y 103d,8 (1-0-7 12.50%),1 (0.13),6 (0-0-6 0.00%),1 (0.17)
1,"Silvagni, Jack",21y 153d,48 (7-0-41 14.58%),38 (0.79),←,
13,"Stocker, Liam",19y 116d,3 (0-0-3 0.00%),,←,
39,"Thomas, Dale",31y 332d,247 (125-2-120 51.01%),153 (0.62),90 (22-0-68 24.44%),32 (0.36)
18,"Walsh, Sam",18y 321d,9 (1-0-8 11.11%),3 (0.33),←,
23,"Weitering, Jacob",21y 177d,65 (13-0-52 20.00%),10 (0.15),←,
Totals,Totals,23y 276d,1546 (522-8-1016 33.76%),914 (0.59),,
C,"Bolton, Brendon",40y 31d,80 (21-0-59 26.25%),,75 (16-0-59 21.33%),
