Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Bellchambers, Tom",,1.0,3.0,3,,,9.0,,,,,4.0,,1.0,,3,2,1.0,,4.0,,1.0,76.0
37,"Clarke, Dylan",3.0,3.0,10.0,13,1.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,,7,7,,,2.0,,,88.0
38,"Draper, Sam",9.0,6.0,4.0,13,,,14.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,,8,5,2.0,,,,,77.0
10,"Francis, Aaron",2.0,1.0,,2,,,,1.0,2.0,,,1.0,,,,1,1,,,,,,12.0
8,"Gleeson, Martin",7.0,3.0,6.0,13,,,,2.0,7.0,,1.0,2.0,,1.0,,3,8,,,2.0,2.0,,90.0
35,"Guelfi, Matt",9.0,9.0,10.0,19,,,,1.0,2.0,,1.0,2.0,,,,5,13,2.0,,4.0,,,78.0
33,"Ham, Brayden",5.0,4.0,6.0,11,,,,2.0,1.0,3.0,,,,,,2,8,,1.0,,,,93.0
18,"Hurley, Michael",12.0,4.0,2.0,14,,,,,6.0,,1.0,4.0,1.0,1.0,,4,7,,,7.0,,,90.0
4,"Langford, Kyle",4.0,4.0,9.0,13,,,,,2.0,,2.0,2.0,,,,6,7,2.0,1.0,1.0,1.0,,83.0
43,"McDonald-Tipungwuti, Anthony",5.0,3.0,2.0,7,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,5,4,1.0,2.0,3.0,1.0,1.0,91.0
1,"McGrath, Andrew",9.0,1.0,8.0,17,,,,4.0,1.0,3.0,2.0,3.0,1.0,,,4,13,,,1.0,1.0,2.0,83.0
7,"Merrett, Zach",19.0,8.0,15.0,34,1.0,,,3.0,4.0,3.0,5.0,5.0,2.0,2.0,2.0,6,27,,,,,2.0,81.0
22,"Mosquito, Irving",5.0,2.0,3.0,8,2.0,1.0,,2.0,,1.0,1.0,,1.0,,,5,3,,1.0,,1.0,,67.0
3,"Parish, Darcy",6.0,1.0,16.0,22,,,,1.0,2.0,3.0,9.0,2.0,,,,13,9,,,1.0,,1.0,87.0
27,"Redman, Mason",8.0,5.0,4.0,12,,,,6.0,5.0,,,4.0,1.0,1.0,,1,10,,,1.0,,,86.0
14,"Ridley, Jordan",10.0,8.0,6.0,16,,,,1.0,5.0,,,,,,,1,13,,,6.0,,,100.0
42,"Saad, Adam",14.0,2.0,7.0,21,,,,1.0,9.0,,,3.0,,,,2,17,,,6.0,1.0,,85.0
9,"Shiel, Dylan",11.0,4.0,6.0,17,,,,1.0,3.0,4.0,2.0,2.0,,,,1,15,,,1.0,1.0,,83.0
5,"Smith, Devon",15.0,2.0,12.0,27,,,,2.0,2.0,2.0,1.0,3.0,1.0,,,8,18,,,,,,88.0
40,"Snelling, Will",7.0,4.0,10.0,17,1.0,,,2.0,,2.0,1.0,5.0,,,,5,11,,1.0,1.0,,,89.0
17,"Stewart, James",5.0,4.0,4.0,9,2.0,,,,,1.0,,2.0,1.0,2.0,,3,6,2.0,2.0,1.0,,,89.0
25,"Stringer, Jake",3.0,,,3,1.0,,,,,,,1.0,,1.0,,2,1,,,1.0,,,83.0
Totals,Totals,168.0,79.0,143.0,311,10.0,1.0,23.0,36.0,56.0,24.0,30.0,50.0,12.0,13.0,2.0,95,205,10.0,8.0,42.0,8.0,7.0,
Opposition,Opposition,177.0,75.0,142.0,319,10.0,13.0,27.0,36.0,14.0,66.0,27.0,56.0,13.0,12.0,4.0,129,195,11.0,9.0,32.0,18.0,7.0,
