Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
37,"Callinan, Ian",29y 158d,11 (7-0-4 63.64%),15 (1.36),←,
32,"Dangerfield, Patrick",22y 51d,73 (36-0-37 49.32%),76 (1.04),←,
11,"Doughty, Michael",32y 295d,216 (125-0-91 57.87%),46 (0.21),←,
26,"Douglas, Richard",25y 110d,98 (48-0-50 48.98%),66 (0.67),←,
45,"Henderson, Ricky",23y 258d,38 (18-0-20 47.37%),27 (0.71),←,
24,"Jacobs, Sam",24y 46d,45 (20-0-25 44.44%),7 (0.16),28 (13-0-15 46.43%),4 (0.14)
10,"Jaensch, Matthew",22y 251d,30 (14-0-16 46.67%),14 (0.47),←,
20,"Jenkins, Josh",23y 108d,3 (2-0-1 66.67%),3 (1.00),←,
18,"Johncock, Graham",29y 218d,214 (117-0-97 54.67%),103 (0.48),←,
14,"Mackay, David",23y 306d,72 (43-0-29 59.72%),19 (0.26),←,
23,"Petrenko, Jared",22y 156d,45 (18-0-27 40.00%),28 (0.62),←,
40,"Porplyzia, Jason",27y 181d,96 (57-0-39 59.38%),144 (1.50),←,
3,"Reilly, Brent",28y 196d,165 (89-0-76 53.94%),49 (0.30),←,
25,"Rutten, Ben",28y 364d,178 (102-0-76 57.30%),6 (0.03),←,
9,"Sloane, Rory",22y 70d,42 (21-0-21 50.00%),21 (0.50),←,
33,"Smith, Brodie",20y 133d,23 (12-0-11 52.17%),4 (0.17),←,
12,"Talia, Daniel",20y 237d,18 (11-0-7 61.11%),,←,
5,"Thompson, Scott",29y 73d,207 (114-0-93 55.07%),133 (0.64),168 (96-0-72 57.14%),116 (0.69)
4,"Tippett, Kurt",25y 18d,92 (45-0-47 48.91%),169 (1.84),←,
7,"van Berlo, Nathan",25y 355d,147 (83-0-64 56.46%),48 (0.33),←,
17,"Vince, Bernie",26y 237d,94 (50-0-44 53.19%),53 (0.56),←,
47,"Wright, Matthew",22y 164d,25 (11-0-14 44.00%),22 (0.88),←,
Totals,Totals,25y 115d,1932 (1043-0-889 53.99%),1053 (0.55),,
C,"Sanderson, Brenton",38y 89d,9 (7-0-2 77.78%),,←,
