Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",23y 333d,68 (44-0-24 64.71%),102 (1.50),←,
23,"Cransberg, Peter",23y 356d,40 (28-0-12 70.00%),37 (0.93),←,
6,"Daniher, Anthony",28y 180d,201 (106-0-95 52.74%),76 (0.38),86 (57-0-29 66.28%),14 (0.16)
7,"Daniher, Chris",25y 111d,18 (10-0-8 55.56%),4 (0.22),←,
5,"Daniher, Terry",33y 339d,296 (183-3-110 62.33%),451 (1.52),277 (173-2-102 62.82%),429 (1.55)
15,"Ezard, Alan",28y 96d,161 (108-0-53 67.08%),190 (1.18),←,
34,"Filandia, Peter",21y 67d,8 (4-0-4 50.00%),7 (0.88),←,
28,"Flood, David",22y 148d,23 (14-0-9 60.87%),13 (0.57),←,
49,"Hills, Paul",18y 303d,8 (4-0-4 50.00%),2 (0.25),←,
39,"Johnston, David",22y 101d,32 (18-0-14 56.25%),5 (0.16),←,
9,"Kickett, Derek",28y 287d,37 (22-0-15 59.46%),36 (0.97),25 (17-0-8 68.00%),24 (0.96)
13,"Long, Michael",21y 292d,63 (44-0-19 69.84%),44 (0.70),←,
27,"Madden, Simon",33y 202d,364 (218-2-144 60.16%),553 (1.52),←,
35,"McMullin, Ian",26y 322d,40 (27-0-13 67.50%),48 (1.20),19 (14-0-5 73.68%),24 (1.26)
10,"ODonnell, Gary",26y 69d,86 (56-0-30 65.12%),21 (0.24),←,
3,"Salmon, Paul",26y 181d,137 (84-1-52 61.68%),323 (2.36),←,
19,"Somerville, Peter",23y 12d,25 (17-0-8 68.00%),23 (0.92),←,
17,"Sporn, Kieran",24y 326d,46 (30-0-16 65.22%),41 (0.89),←,
21,"Wallis, Dean",21y 327d,35 (17-0-18 48.57%),14 (0.40),←,
32,"Watson, Tim",30y 7d,275 (172-3-100 63.09%),302 (1.10),←,
Totals,Totals,25y 221d,1963 (1206-9-748 61.44%),2292 (1.17),,
C,"Sheedy, Kevin",43y 208d,254 (170-1-83 67.13%),,←,
