Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",5,5,6,11,,1.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,9.0,,1.0,,,,89.0
4,"Aish, James",5,3,8,13,,,,1.0,2.0,2.0,2.0,2.0,1.0,,,6.0,8.0,,,,1.0,,66.0
31,"Andrews, Harris",6,4,6,12,,,,2.0,1.0,1.0,,3.0,1.0,2.0,,7.0,6.0,2.0,,6.0,,,98.0
9,"Beams, Dayne",17,4,14,31,,,,4.0,5.0,6.0,5.0,,,,,14.0,16.0,1.0,,2.0,1.0,,86.0
48,"Beasley, Hugh",8,4,5,13,,,,3.0,2.0,1.0,,1.0,2.0,1.0,,6.0,7.0,1.0,,1.0,,,78.0
8,"Bewick, Rohan",3,1,5,8,,,,3.0,,1.0,1.0,1.0,1.0,1.0,,7.0,2.0,1.0,,,,,91.0
45,"Bourke, Jordon",4,3,3,7,2,,,,,2.0,,1.0,,1.0,,5.0,2.0,1.0,1.0,2.0,,1.0,90.0
3,"Christensen, Allen",9,4,6,15,1,,,9.0,,2.0,1.0,,,,,4.0,10.0,,1.0,2.0,,1.0,79.0
42,"Clarke, Justin",9,5,7,16,,,,1.0,6.0,,,3.0,,1.0,,5.0,9.0,,,6.0,,,94.0
26 ↑,"Cutler, Tom",1,,2,3,,,,,,,,1.0,,,,1.0,2.0,,,,,,33.0
6,"Green, Josh",11,3,7,18,,,,6.0,1.0,1.0,4.0,3.0,,,,9.0,9.0,,2.0,1.0,,,86.0
11 ↓,"Hanley, Pearce",10,2,3,13,1,,,3.0,,5.0,,4.0,3.0,2.0,,6.0,8.0,,,1.0,,1.0,48.0
2,"Harwood, Ryan",9,3,6,15,,1.0,,3.0,3.0,1.0,1.0,1.0,,1.0,,5.0,11.0,,,2.0,,,88.0
23,"Leuenberger, Matthew",4,6,7,11,2,1.0,26.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,7.0,2.0,2.0,5.0,,,89.0
12,"Martin, Stefan",14,9,11,25,,1.0,27.0,5.0,1.0,6.0,8.0,4.0,,1.0,2.0,11.0,14.0,1.0,1.0,3.0,,,91.0
25,"McStay, Daniel",4,3,,4,,1.0,,3.0,,,,1.0,,1.0,,1.0,3.0,1.0,1.0,,,,96.0
22,"Paparone, Marco",10,5,6,16,,,,,4.0,1.0,1.0,6.0,,3.0,,2.0,14.0,,,2.0,,,90.0
30,"Redden, Jack",15,5,11,26,1,,1.0,7.0,1.0,2.0,3.0,2.0,1.0,1.0,,13.0,13.0,1.0,,,,,80.0
10,"Rich, Daniel",15,3,8,23,,1.0,,,5.0,3.0,1.0,,1.0,,,6.0,13.0,,,3.0,,,89.0
5,"Robinson, Mitch",12,4,13,25,1,1.0,1.0,3.0,2.0,6.0,8.0,2.0,1.0,1.0,,11.0,17.0,,1.0,5.0,,,74.0
28,"Taylor, Lewis",15,5,12,27,1,1.0,,1.0,4.0,3.0,1.0,5.0,,,,4.0,24.0,,,,,,90.0
15,"Zorko, Dayne",14,7,13,27,1,,,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,9.0,18.0,,,,5.0,2.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,88,159,359,10,9.0,55.0,60.0,41.0,50.0,44.0,43.0,14.0,18.0,3.0,139.0,222.0,11.0,10.0,41.0,7.0,5.0,
Opposition,Opposition,200,70,138,338,11,16.0,49.0,70.0,37.0,60.0,41.0,37.0,18.0,14.0,3.0,158.0,175.0,13.0,13.0,40.0,8.0,10.0,
