Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",28y 279d,178 (77-2-99 43.82%),63 (0.35),147 (74-2-71 51.02%),51 (0.35)
14,"Cameron, Darcy",26y 343d,42 (18-1-23 44.05%),38 (0.90),41 (18-1-22 45.12%),38 (0.93)
34,"Chugg, Isaac",20y 120d,1 (1-0-0 100.00%),,←,
46,"Cox, Mason",31y 104d,83 (45-0-38 54.22%),95 (1.14),←,
25,"Crisp, Jack",28y 267d,189 (93-2-94 49.74%),58 (0.31),171 (86-2-83 50.88%),48 (0.28)
7,"Daicos, Josh",23y 212d,66 (32-1-33 49.24%),32 (0.48),←,
35,"Daicos, Nick",19y 174d,14 (9-0-5 64.29%),1 (0.07),←,
5,"Elliott, Jamie",29y 309d,144 (82-2-60 57.64%),209 (1.45),←,
33,"Ginnivan, Jack",19y 199d,17 (10-0-7 58.82%),29 (1.71),←,
16,"Henry, Oliver",19y 332d,21 (10-0-11 47.62%),27 (1.29),←,
32,"Hoskin-Elliott, Will",28y 297d,170 (74-2-94 44.12%),153 (0.90),118 (62-2-54 53.39%),111 (0.94)
38,"Howe, Jeremy",31y 362d,209 (80-2-127 38.76%),91 (0.44),109 (58-2-49 54.13%),11 (0.10)
1,"Lipinski, Patrick",23y 344d,70 (40-0-30 57.14%),37 (0.53),14 (9-0-5 64.29%),7 (0.50)
37,"Maynard, Brayden",25y 279d,150 (72-2-76 48.67%),17 (0.11),←,
31,"McCreery, Beau",21y 68d,24 (11-0-13 45.83%),19 (0.79),←,
41,"Mihocek, Brody",29y 142d,92 (51-1-40 55.98%),152 (1.65),←,
30,"Moore, Darcy",26y 152d,116 (53-2-61 46.55%),67 (0.58),←,
28,"Murphy, Nathan",22y 193d,22 (12-0-10 54.55%),1 (0.05),←,
9,"Noble, John",25y 93d,58 (28-1-29 49.14%),4 (0.07),←,
10,"Pendlebury, Scott",34y 170d,347 (205-3-139 59.51%),183 (0.53),←,
3,"Quaynor, Isaac",22y 162d,49 (22-0-27 44.90%),3 (0.06),←,
21,"Ruscoe, Trey",20y 235d,14 (7-0-7 50.00%),7 (0.50),←,
22,"Sidebottom, Steele",31y 175d,278 (164-4-110 59.71%),181 (0.65),←,
Totals,Totals,25y 281d,2354 (1196-25-1133 50.81%),1467 (0.62),,
C,"McRae, Craig",48y 277d,14 (9-0-5 64.29%),,←,
