Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",25y 95d,6 (1-0-5 16.67%),,←,
44,"Bellchambers, Tom",23y 46d,43 (14-1-28 33.72%),20 (0.47),←,
24,"Browne, Alex",20y 15d,7 (0-0-7 0.00%),3 (0.43),←,
12,"Crameri, Stewart",24y 14d,40 (20-1-19 51.25%),65 (1.63),←,
29,"Davey, Alwyn",28y 101d,86 (39-1-46 45.93%),101 (1.17),←,
15,"Dempsey, Courtenay",24y 362d,73 (29-2-42 41.10%),17 (0.23),←,
3,"Gumbleton, Scott",24y 21d,28 (10-0-18 35.71%),33 (1.18),←,
34,"Hardingham, Kyle",23y 358d,48 (23-1-24 48.96%),9 (0.19),←,
21,"Heppell, Dyson",20y 102d,42 (21-1-20 51.19%),5 (0.12),←,
43,"Hibberd, Michael",22y 234d,21 (11-0-10 52.38%),1 (0.05),←,
39,"Hocking, Heath",24y 241d,80 (36-2-42 46.25%),28 (0.35),←,
26,"Hooker, Cale",23y 316d,65 (26-1-38 40.77%),5 (0.08),←,
18,"Hurley, Michael",22y 84d,62 (27-2-33 45.16%),74 (1.19),←,
7,"Jetta, Leroy",24y 49d,82 (39-1-42 48.17%),73 (0.89),←,
42,"Lovett-Murray, Nathan",29y 280d,142 (53-2-87 38.03%),72 (0.51),←,
17,"Melksham, Jake",20y 361d,58 (25-1-32 43.97%),26 (0.45),←,
6,"Monfries, Angus",25y 218d,149 (58-3-88 39.93%),164 (1.10),←,
35,"OBrien, Nick",19y 59d,1 (0-0-1 0.00%),1 (1.00),←,
16,"Pears, Tayte",22y 153d,56 (23-1-32 41.96%),3 (0.05),←,
5,"Stanton, Brent",26y 115d,181 (72-3-106 40.61%),116 (0.64),←,
4,"Watson, Jobe",27y 198d,153 (63-3-87 42.16%),78 (0.51),←,
11,"Zaharakis, David",22y 185d,65 (31-1-33 48.46%),62 (0.95),←,
Totals,Totals,23y 330d,1488 (621-27-840 41.73%),956 (0.64),,
C,"Hird, James",39y 202d,44 (22-1-21 51.14%),,←,
