Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Austin, Mark",5,4,5,10,,,,4.0,2.0,,1.0,2.0,1.0,1.0,,6.0,4.0,2.0,,4.0,,,96.0
4,"Bontempelli, Marcus",5,1,8,13,,,,2.0,3.0,1.0,2.0,,1.0,,,6.0,7.0,,,4.0,1.0,,85.0
5,"Boyd, Matthew",10,4,9,19,,1.0,,3.0,1.0,1.0,3.0,3.0,,1.0,,7.0,12.0,,,2.0,,,90.0
45,"Campbell, Tom",6,4,5,11,2,1.0,6.0,4.0,,3.0,1.0,,2.0,,,7.0,4.0,3.0,3.0,3.0,,,88.0
17 ↓,"Cooney, Adam",4,1,3,7,,,,3.0,,1.0,2.0,1.0,,,,2.0,5.0,,,,,,49.0
8,"Crameri, Stewart",4,1,5,9,1,,,4.0,,3.0,,2.0,,1.0,,5.0,4.0,,,3.0,,,83.0
6,"Dahlhaus, Luke",10,3,9,19,1,2.0,,3.0,,3.0,2.0,3.0,2.0,1.0,,9.0,9.0,,1.0,2.0,1.0,,84.0
33,"Darley, Sam",7,2,2,9,,,,6.0,4.0,,,3.0,,2.0,,2.0,5.0,,,,,,75.0
16,"Griffen, Ryan",16,6,13,29,,,,4.0,1.0,5.0,7.0,3.0,1.0,2.0,,10.0,22.0,1.0,1.0,4.0,,1.0,86.0
7,"Higgins, Shaun",6,5,8,14,1,,,2.0,1.0,,,1.0,,,,3.0,11.0,1.0,,1.0,,,83.0
24,"Hrovat, Nathan",10,5,3,13,,,,5.0,1.0,3.0,,,,,,4.0,9.0,,1.0,,,,81.0
26,"Hunter, Lachie",11,7,3,14,,2.0,,1.0,1.0,4.0,2.0,1.0,,,,2.0,13.0,,2.0,1.0,1.0,,85.0
39,"Johannisen, Jason",10,3,7,17,,,,,4.0,,,3.0,,1.0,,5.0,11.0,1.0,,1.0,1.0,,79.0
21,"Liberatore, Tom",14,2,9,23,,,,7.0,1.0,7.0,6.0,3.0,2.0,2.0,,15.0,8.0,,,1.0,,,87.0
11,"Macrae, Jack",21,4,10,31,,,,2.0,4.0,6.0,3.0,2.0,2.0,1.0,,10.0,22.0,,,3.0,1.0,1.0,80.0
27,"Minson, Will",7,3,5,12,,,34.0,1.0,2.0,,4.0,2.0,1.0,1.0,,5.0,6.0,,,4.0,,,86.0
38,"Morris, Dale",3,1,5,8,,,,4.0,1.0,,,,2.0,,,5.0,3.0,,,6.0,,,100.0
2,"Murphy, Robert",19,6,13,32,,1.0,,4.0,5.0,2.0,1.0,2.0,1.0,1.0,,11.0,20.0,1.0,,5.0,,,84.0
42,"Picken, Liam",5,2,7,12,,,,7.0,2.0,,,2.0,,2.0,,3.0,9.0,,,1.0,,,85.0
23,"Roughead, Jordan",8,5,5,13,,,3.0,2.0,3.0,1.0,2.0,3.0,,3.0,,7.0,6.0,2.0,,3.0,,,93.0
25 ↑,"Stevens, Koby",1,2,4,5,,,,1.0,,,,,,,,1.0,4.0,,,1.0,,,31.0
9,"Stringer, Jake",9,4,3,12,1,1.0,,3.0,,1.0,,2.0,3.0,1.0,,8.0,5.0,1.0,3.0,1.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,75,141,332,6,9.0,43.0,72.0,36.0,41.0,36.0,38.0,18.0,20.0,,133.0,199.0,12.0,11.0,50.0,5.0,2.0,
Opposition,Opposition,205,75,182,387,16,11.0,44.0,66.0,30.0,53.0,46.0,36.0,20.0,18.0,6.0,161.0,229.0,11.0,14.0,46.0,15.0,10.0,
