Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",30y 317d,173 (99-0-74 57.23%),5 (0.03),109 (70-0-39 64.22%),
14,"Bergman, Miles",23y 274d,101 (62-0-39 61.39%),26 (0.26),←,
10,"Boak, Travis",36y 352d,382 (203-1-178 53.27%),213 (0.56),←,
7,"Burgoyne, Jase",22y 4d,54 (27-0-27 50.00%),10 (0.19),←,
9,"Butters, Zak",24y 314d,134 (81-0-53 60.45%),68 (0.51),←,
33,"Byrne-Jones, Darcy",29y 302d,216 (127-0-89 58.80%),71 (0.33),←,
28,"Drew, Willem",26y 291d,125 (75-0-50 60.00%),21 (0.17),←,
22,"Evans, Logan",19y 285d,22 (11-0-11 50.00%),3 (0.14),←,
6,"Farrell, Kane",26y 124d,109 (67-0-42 61.47%),49 (0.45),←,
19,"Georgiades, Mitch",23y 294d,87 (52-0-35 59.77%),156 (1.79),←,
39,"Jackson, Hugh",22y 77d,7 (4-0-3 57.14%),1 (0.14),←,
34,"Jones, Lachie",23y 101d,70 (39-0-31 55.71%),7 (0.10),←,
50,"Liddy, Mani",23y 149d,5 (3-0-2 60.00%),,←,
30,"Lord, Ollie",23y 198d,29 (16-0-13 55.17%),29 (1.00),←,
36,"Lorenz, Will",20y 150d,5 (3-0-2 60.00%),1 (0.20),←,
12,"Lukosius, Jack",24y 344d,121 (42-1-78 35.12%),85 (0.70),5 (2-0-3 40.00%),6 (1.20)
44,"Mead, Jackson",23y 292d,59 (32-0-27 54.24%),11 (0.19),←,
35,"Richards, Joe",25y 238d,26 (10-1-15 40.38%),18 (0.69),17 (7-0-10 41.18%),12 (0.71)
8,"Sinn, Josh",22y 193d,26 (15-0-11 57.69%),1 (0.04),←,
24,"Sweet, Jordon",27y 167d,42 (27-0-15 64.29%),9 (0.21),31 (18-0-13 58.06%),7 (0.23)
23,"Williams, Dylan",24y 18d,28 (20-0-8 71.43%),,←,
16,"Wines, Ollie",30y 285d,269 (158-0-111 58.74%),103 (0.38),←,
25,"Zerk-Thatcher, Brandon",26y 328d,85 (45-1-39 53.53%),,34 (21-0-13 61.76%),
Totals,Totals,25y 142d,2175 (1218-4-953 56.00%),887 (0.41),,
C,"Hinkley, Ken",58y 292d,292 (173-0-119 59.25%),,←,
