Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 282d,113 (49-1-63 43.81%),36 (0.32),38 (20-0-18 52.63%),7 (0.18)
11,"Aish, James",26y 250d,136 (60-0-76 44.12%),28 (0.21),54 (27-0-27 50.00%),5 (0.09)
41,"Banfield, Bailey",24y 140d,55 (26-0-29 47.27%),30 (0.55),←,
8,"Brayshaw, Andrew",22y 250d,93 (42-0-51 45.16%),27 (0.29),←,
17,"Brodie, Will",23y 327d,42 (15-0-27 35.71%),7 (0.17),17 (12-0-5 70.59%),4 (0.24)
27,"Chapman, Heath",20y 166d,16 (10-0-6 62.50%),1 (0.06),←,
6,"Clark, Jordan",21y 273d,49 (33-0-16 67.35%),17 (0.35),17 (12-0-5 70.59%),2 (0.12)
33,"Colyer, Travis",30y 326d,144 (71-1-72 49.65%),86 (0.60),57 (28-0-29 49.12%),32 (0.56)
36,"Cox, Brennan",23y 337d,75 (33-0-42 44.00%),28 (0.37),←,
4,"Darcy, Sean",24y 34d,76 (33-0-43 43.42%),33 (0.43),←,
32,"Frederick, Michael",22y 60d,32 (19-0-13 59.38%),28 (0.88),←,
7,"Fyfe, Nat",30y 301d,207 (108-1-98 52.42%),169 (0.82),←,
15,"Hughes, Ethan",27y 221d,81 (33-0-48 40.74%),4 (0.05),←,
37,"Lobb, Rory",29y 157d,135 (73-2-60 54.81%),137 (1.01),61 (31-0-30 50.82%),73 (1.20)
2,"Logue, Griffin",24y 94d,58 (25-0-33 43.10%),3 (0.05),←,
16,"Mundy, David",36y 361d,369 (188-1-180 51.08%),159 (0.43),←,
13,"Ryan, Luke",26y 160d,102 (47-0-55 46.08%),3 (0.03),←,
5,"Schultz, Lachie",24y 228d,60 (29-0-31 48.33%),63 (1.05),←,
3,"Serong, Caleb",21y 157d,51 (27-0-24 52.94%),12 (0.24),←,
20,"Taberner, Matthew",29y 29d,113 (55-0-58 48.67%),161 (1.42),←,
31,"Walker, Brandon",19y 272d,24 (16-0-8 66.67%),1 (0.04),←,
10,"Walters, Michael",31y 190d,195 (98-1-96 50.51%),301 (1.54),←,
26,"Young, Hayden",21y 96d,28 (15-0-13 53.57%),1 (0.04),←,
Totals,Totals,25y 252d,2254 (1105-7-1142 49.02%),1335 (0.59),,
C,"Longmuir, Justin",41y 176d,54 (27-0-27 50.00%),,←,
