Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
18,"Banfield, Todd",19y 286d,3 (3-0-0 100.00%),4 (1.33),←,
20,"Black, Simon",31y 7d,259 (155-4-100 60.62%),154 (0.59),←,
16,"Brown, Jonathan",28y 163d,187 (119-3-65 64.44%),440 (2.35),←,
1,"Clark, Mitch",22y 173d,49 (25-2-22 53.06%),26 (0.53),←,
39,"Drummond, Josh",26y 356d,68 (34-2-32 51.47%),27 (0.40),←,
5,"Fevola, Brendan",29y 80d,190 (72-2-116 38.42%),584 (3.07),3 (3-0-0 100.00%),9 (3.00)
12,"Hawksley, James",21y 64d,12 (6-1-5 54.17%),,←,
4,"Johnstone, Travis",29y 267d,197 (98-1-98 50.00%),134 (0.68),37 (20-0-17 54.05%),23 (0.62)
23,"Leuenberger, Matthew",21y 307d,25 (14-1-10 58.00%),3 (0.12),←,
36,"Maguire, Matt",25y 315d,102 (57-1-44 56.37%),19 (0.19),3 (3-0-0 100.00%),
9,"McGrath, Ashley",26y 325d,140 (79-2-59 57.14%),106 (0.76),←,
21,"Merrett, Daniel",25y 119d,90 (42-3-45 48.33%),17 (0.19),←,
24,"Patfull, Joel",25y 124d,81 (39-3-39 50.00%),20 (0.25),←,
31,"Polkinghorne, James",21y 79d,25 (15-1-9 62.00%),15 (0.60),←,
6,"Power, Luke",30y 92d,244 (144-3-97 59.63%),201 (0.82),←,
29,"Raines, Andrew",24y 33d,59 (21-1-37 36.44%),1 (0.02),3 (3-0-0 100.00%),
30,"Redden, Jack",19y 122d,13 (9-1-3 73.08%),6 (0.46),←,
10,"Rich, Daniel",19y 307d,27 (17-1-9 64.81%),14 (0.52),←,
35,"Rischitelli, Michael",24y 92d,92 (45-3-44 50.54%),42 (0.46),←,
38,"Rockliff, Tom",20y 47d,2 (1-0-1 50.00%),,←,
11,"Sherman, Justin",23y 74d,100 (45-3-52 46.50%),78 (0.78),←,
14,"Staker, Brent",25y 322d,113 (67-1-45 59.73%),87 (0.77),3 (3-0-0 100.00%),3 (1.00)
Totals,Totals,24y 237d,2078 (1107-39-932 53.27%),1978 (0.95),,
C,"Voss, Michael",34y 277d,27 (17-1-9 64.81%),,←,
