Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",27y 283d,72 (41-1-30 57.64%),6 (0.08),54 (34-1-19 63.89%),2 (0.04)
20,"Brogan, Dean",24y 127d,11 (8-0-3 72.73%),4 (0.36),←,
7,"Burgoyne, Peter",25y 81d,114 (60-2-52 53.51%),132 (1.16),←,
8,"Burgoyne, Shaun",20y 181d,21 (17-0-4 80.95%),36 (1.71),←,
9,"Carr, Josh",22y 356d,65 (43-1-21 66.92%),33 (0.51),←,
26,"Cochrane, Stuart",24y 274d,54 (25-0-29 46.30%),12 (0.22),4 (2-0-2 50.00%),1 (0.25)
35,"Cornes, Chad",23y 159d,80 (47-1-32 59.38%),83 (1.04),←,
18,"Cornes, Kane",20y 105d,26 (17-0-9 65.38%),9 (0.35),←,
34,"Guerra, Brent",20y 326d,55 (38-0-17 69.09%),36 (0.65),←,
11,"Hardwick, Damien",30y 245d,176 (118-1-57 67.33%),13 (0.07),23 (17-0-6 73.91%),
38,"James, Roger",27y 181d,104 (59-2-43 57.69%),67 (0.64),←,
5,"Lade, Brendon",26y 284d,83 (41-2-40 50.60%),57 (0.69),←,
3,"Montgomery, Brett",29y 323d,134 (83-2-49 62.69%),87 (0.65),74 (43-1-30 58.78%),33 (0.45)
14,"Paxman, Stephen",32y 137d,219 (81-2-136 37.44%),35 (0.16),117 (59-2-56 51.28%),17 (0.15)
15,"Pickett, Byron",25y 252d,124 (76-0-48 61.29%),83 (0.67),4 (2-0-2 50.00%),2 (0.50)
27,"Poulton, Jared",25y 364d,61 (36-1-24 59.84%),16 (0.26),←,
31,"Salopek, Steven",17y 303d,4 (2-0-2 50.00%),3 (0.75),←,
6,"Schofield, Jarrad",28y 80d,148 (87-1-60 59.12%),106 (0.72),85 (48-1-36 57.06%),72 (0.85)
36,"Stevens, Nick",23y 107d,108 (59-2-47 55.56%),69 (0.64),←,
28,"Thurstans, Toby",22y 249d,4 (2-0-2 50.00%),1 (0.25),←,
2,"Wakelin, Darryl",28y 252d,161 (85-1-75 53.11%),11 (0.07),46 (32-0-14 69.57%),3 (0.07)
4,"Wanganeen, Gavin",29y 306d,236 (134-5-97 57.84%),151 (0.64),109 (61-2-46 56.88%),88 (0.81)
Totals,Totals,25y 160d,2060 (1159-24-877 56.26%),1050 (0.51),,
C,"Williams, Mark",44y 242d,97 (55-1-41 57.22%),,←,
