Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",9,1,6,15,2,2.0,,1.0,,5.0,,3.0,1.0,,,7.0,8.0,,,,1.0,,
33,"Allison, Brett",13,4,1,14,1,,,,,7.0,,1.0,,,,6.0,8.0,,1.0,1.0,2.0,,
14,"Anderson, Brady",3,1,2,5,1,,,2.0,,1.0,1.0,1.0,,,,2.0,3.0,,,,,,
11,"Archer, Glenn",12,6,1,13,,4.0,1.0,3.0,1.0,2.0,3.0,,1.0,2.0,,7.0,3.0,4.0,2.0,1.0,,,
26,"Bell, Peter",22,5,14,36,1,,,,4.0,4.0,6.0,1.0,,,,15.0,20.0,1.0,2.0,,3.0,,
12,"Blakey, John",9,8,11,20,,,,,5.0,2.0,,2.0,1.0,,,7.0,13.0,3.0,,1.0,,,
16,"Capuano, Mathew",7,4,4,11,,1.0,11.0,,1.0,,3.0,3.0,,,,6.0,5.0,2.0,1.0,1.0,,,
18,"Carey, Wayne",16,14,8,24,5,1.0,,,,2.0,,1.0,,1.0,3.0,10.0,14.0,3.0,7.0,3.0,2.0,,
23,"Clayton, Shane",4,3,3,7,,1.0,,,,1.0,,1.0,,,,5.0,2.0,1.0,1.0,1.0,,,
6,"Grant, Shannon",19,3,8,27,1,,,1.0,3.0,5.0,1.0,4.0,2.0,2.0,,7.0,16.0,,,2.0,,,
29,"Harvey, Brent",9,3,10,19,,1.0,,,1.0,5.0,2.0,1.0,,1.0,,2.0,18.0,,,3.0,2.0,,
34,"King, David",15,1,2,17,,,,1.0,2.0,7.0,2.0,,,,2.0,5.0,8.0,,,3.0,2.0,,
4,"Martyn, Mick",8,4,7,15,,,,1.0,4.0,1.0,,,1.0,2.0,,7.0,8.0,,,1.0,,,
5,"McCartney, Jason",6,1,2,8,,,1.0,1.0,3.0,,2.0,,3.0,2.0,,5.0,4.0,,,1.0,1.0,,
31,"McKernan, Corey",9,5,2,11,,,11.0,,,3.0,1.0,1.0,2.0,1.0,,6.0,5.0,3.0,,1.0,2.0,,
19,"Mooney, Cameron",4,3,3,7,1,1.0,2.0,,,2.0,,2.0,,1.0,,4.0,3.0,1.0,3.0,,1.0,,
44,"Motlop, Shannon",7,1,,7,2,1.0,,,,,,,1.0,1.0,,4.0,3.0,1.0,,1.0,,,
28,"Pickett, Byron",15,3,7,22,,1.0,,2.0,3.0,2.0,,1.0,3.0,,,10.0,11.0,1.0,,4.0,1.0,,
13,"Pike, Martin",1,1,2,3,,,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,
7,"Simpson, Adam",12,3,5,17,,,3.0,,3.0,2.0,,,,,,7.0,11.0,2.0,,5.0,,,
10,"Stevens, Anthony",22,8,3,25,2,1.0,,5.0,2.0,4.0,7.0,2.0,,5.0,1.0,9.0,18.0,,1.0,3.0,1.0,,
30,"Welsh, Scott",3,2,2,5,,,,,1.0,2.0,,,1.0,,,2.0,2.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,84,103,328,16,18.0,29.0,19.0,33.0,58.0,28.0,25.0,16.0,19.0,6.0,134.0,184.0,22.0,18.0,33.0,18.0,,
Opposition,Opposition,221,93,115,336,13,11.0,30.0,10.0,37.0,52.0,46.0,30.0,19.0,16.0,,112.0,219.0,7.0,7.0,28.0,9.0,,
