Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",9,3.0,10.0,19,,,,,,,,,1.0,,,,,,,,,,
25,"Bews, Andrew",9,2.0,13.0,22,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1,"Champion, Richard",10,2.0,3.0,13,,,,,,,,,3.0,,,,,,,,,,
5,"Chapman, Nathan",4,,2.0,6,,,,,,,,,,,,,,,,,,,
16,"Clarke, Matthew",10,3.0,5.0,15,,,23.0,,,,,,3.0,2.0,,,,,,,,,
12,"Clarke, Troy",7,3.0,4.0,11,,,,,,,,,2.0,1.0,,,,,,,,,
20,"Craven, Danny",6,2.0,8.0,14,,,,1.0,,,,,3.0,1.0,,,,,,,,,
4,"Gastev, John",11,3.0,8.0,19,1.0,,,3.0,,,,,1.0,1.0,,,,,,,,,
32,"Hart, Shaun",5,,,5,1.0,,,,,,,,1.0,,,,,,,,,,
41,"Kennedy, Matthew",10,1.0,8.0,18,,1.0,,1.0,,,,,2.0,3.0,,,,,,,,,
18,"Lambert, Craig",9,1.0,6.0,15,1.0,2.0,,1.0,,,,,3.0,,,,,,,,,,
44,"Lappin, Nigel",7,,7.0,14,,,,1.0,,,,,,,,,,,,,,,
17,"Leslie, Martin",10,2.0,5.0,15,2.0,,,1.0,,,,,3.0,3.0,,,,,,,,,
11,"Lynch, Alastair",8,6.0,4.0,12,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,,
2,"McAdam, Gilbert",6,2.0,6.0,12,,,,,,,,,,3.0,,,,,,,,,
7,"McIvor, Scott",16,5.0,4.0,20,1.0,,,,,,,,3.0,3.0,,,,,,,,,
19,"McLean, Michael",1,,3.0,4,,,,,,,,,,1.0,,,,,,,,,
8,"Peos, Paul",4,2.0,3.0,7,2.0,1.0,,,,,,,1.0,,,,,,,,,,
22,"Scott, Chris",5,1.0,8.0,13,,,,1.0,,,,,2.0,,,,,,,,,,
9,"Starcevich, Craig",10,5.0,5.0,15,,1.0,,,,,,,,1.0,,,,,,,,,
33,"White, Darryl",4,1.0,6.0,10,1.0,,,1.0,,,,,,2.0,,,,,,,,,
Totals,Totals,161,44.0,118.0,279,10.0,7.0,23.0,11.0,,,,,31.0,23.0,,,,,,,,,
Opposition,Opposition,238,93.0,135.0,373,25.0,16.0,9.0,30.0,,,,,23.0,31.0,6.0,,,,,,,,
