Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Febey, Matthew",23y 312d,20 (9-0-11 45.00%),12 (0.60),←,
21,"Febey, Steven",23y 312d,100 (56-0-44 56.00%),16 (0.16),←,
24,"Gilbert, Phil",23y 224d,10 (5-0-5 50.00%),1 (0.10),←,
14,"Grinter, Rod",28y 32d,119 (64-1-54 54.20%),44 (0.37),←,
30,"Hopgood, Paul",19y 341d,9 (5-0-4 55.56%),1 (0.11),←,
13,"Jakovich, Allen",25y 98d,31 (16-0-15 51.61%),139 (4.48),←,
7,"Kowal, Darren",21y 9d,12 (6-0-6 50.00%),11 (0.92),←,
16,"Lovell, Andy",22y 334d,69 (31-1-37 45.65%),83 (1.20),←,
6,"Lovett, Glenn",23y 339d,59 (26-0-33 44.07%),31 (0.53),←,
3,"Lyon, Garry",25y 287d,140 (83-1-56 59.64%),193 (1.38),←,
38,"Neitz, David",18y 156d,12 (5-0-7 41.67%),13 (1.08),←,
29,"Obst, Andrew",28y 312d,64 (35-0-29 54.69%),33 (0.52),←,
15,"Robins, Haydn",20y 322d,20 (7-0-13 35.00%),1 (0.05),←,
41,"Rohde, Peter",28y 220d,133 (79-1-53 59.77%),16 (0.12),87 (45-1-41 52.30%),10 (0.11)
42,"Simister, Scott",20y 123d,3 (2-0-1 66.67%),2 (0.67),←,
18,"Stretch, Steven",29y 173d,158 (86-1-71 54.75%),62 (0.39),←,
11,"Stynes, Jim",27y 65d,145 (83-1-61 57.59%),96 (0.66),←,
2,"Tingay, Stephen",22y 318d,69 (39-0-30 56.52%),33 (0.48),←,
12,"Viney, Todd",27y 89d,110 (56-1-53 51.36%),51 (0.46),←,
8,"Yeats, Graeme",28y 279d,156 (85-1-70 54.81%),45 (0.29),←,
Totals,Totals,24y 199d,1439 (778-8-653 54.07%),883 (0.61),,
C,"Balme, Neil",41y 163d,12 (5-0-7 41.67%),,←,
