Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 285d,143 (82-0-61 57.34%),5 (0.03),79 (53-0-26 67.09%),
14,"Bergman, Miles",22y 242d,70 (45-0-25 64.29%),19 (0.27),←,
10,"Boak, Travis",35y 320d,359 (188-1-170 52.51%),204 (0.57),←,
7,"Burgoyne, Jase",20y 337d,24 (11-0-13 45.83%),3 (0.13),←,
9,"Butters, Zak",23y 282d,106 (65-0-41 61.32%),61 (0.58),←,
33,"Byrne-Jones, Darcy",28y 270d,186 (111-0-75 59.68%),42 (0.23),←,
28,"Drew, Willem",25y 259d,94 (58-0-36 61.70%),18 (0.19),←,
31,"Evans, Francis",22y 298d,23 (17-0-6 73.91%),15 (0.65),16 (10-0-6 62.50%),12 (0.75)
6,"Farrell, Kane",25y 91d,84 (52-0-32 61.90%),45 (0.54),←,
19,"Georgiades, Mitch",22y 262d,59 (37-0-22 62.71%),84 (1.42),←,
18,"Horne-Francis, Jason",20y 361d,52 (26-0-26 50.00%),31 (0.60),35 (24-0-11 68.57%),27 (0.77)
5,"Houston, Dan",27y 35d,159 (100-0-59 62.89%),39 (0.25),←,
30,"Lord, Ollie",22y 166d,14 (9-0-5 64.29%),15 (1.07),←,
4,"Marshall, Todd",25y 252d,110 (72-0-38 65.45%),157 (1.43),←,
41,"McEntee, Jed",23y 122d,43 (26-0-17 60.47%),23 (0.53),←,
44,"Mead, Jackson",22y 260d,31 (17-0-14 54.84%),5 (0.16),←,
42,"Narkle, Quinton",26y 196d,45 (30-0-15 66.67%),22 (0.49),4 (3-0-1 75.00%),4 (1.00)
27,"Ratugolea, Esava",25y 328d,88 (57-1-30 65.34%),39 (0.44),13 (8-0-5 61.54%),1 (0.08)
1,"Rozee, Connor",24y 146d,116 (72-0-44 62.07%),105 (0.91),←,
13,"Soldo, Ivan",28y 63d,65 (41-2-22 64.62%),28 (0.43),8 (4-0-4 50.00%),5 (0.63)
23,"Williams, Dylan",22y 351d,26 (19-0-7 73.08%),,←,
16,"Wines, Ollie",29y 253d,240 (142-0-98 59.17%),97 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 296d,64 (32-1-31 50.78%),,13 (8-0-5 61.54%),
Totals,Totals,25y 143d,2201 (1309-5-887 59.47%),1057 (0.48),,
C,"Hinkley, Ken",57y 260d,261 (156-0-105 59.77%),,←,
