Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",22y 251d,29 (19-1-9 67.24%),22 (0.76),←,
8,"Bewick, Darren",26y 330d,133 (82-1-50 62.03%),207 (1.56),←,
14,"Calthorpe, David",20y 334d,27 (17-0-10 62.96%),23 (0.85),←,
9,"Cockatoo-Collins, Che",19y 134d,15 (9-0-6 60.00%),22 (1.47),←,
36,"Cummings, Scott",20y 180d,4 (3-0-1 75.00%),16 (4.00),←,
6,"Daniher, Anthony",31y 177d,230 (123-1-106 53.70%),80 (0.35),115 (74-1-40 64.78%),18 (0.16)
7,"Daniher, Chris",28y 108d,61 (34-1-26 56.56%),16 (0.26),←,
38,"Denham, Sean",25y 79d,90 (52-1-37 58.33%),39 (0.43),46 (28-1-17 61.96%),18 (0.39)
29,"Grenvold, David",28y 133d,83 (55-1-27 66.87%),14 (0.17),←,
39,"Hardwick, Damien",21y 333d,12 (8-0-4 66.67%),4 (0.33),←,
11,"Hills, Paul",21y 300d,58 (34-1-23 59.48%),10 (0.17),←,
5,"Hird, James",21y 163d,36 (21-1-14 59.72%),58 (1.61),←,
25,"Manton, Glenn",21y 46d,18 (11-0-7 61.11%),2 (0.11),←,
24,"Misiti, Joe",19y 250d,36 (22-1-13 62.50%),16 (0.44),←,
10,"ODonnell, Gary",29y 66d,151 (94-1-56 62.58%),53 (0.35),←,
3,"Salmon, Paul",29y 178d,192 (116-1-75 60.68%),468 (2.44),←,
12,"Symons, Michael",22y 304d,36 (25-0-11 69.44%),51 (1.42),←,
26,"Thompson, Mark",30y 240d,180 (118-2-60 66.11%),49 (0.27),←,
4,"Wanganeen, Gavin",21y 29d,77 (44-1-32 57.79%),36 (0.47),←,
32,"Watson, Tim",33y 4d,307 (193-3-111 63.36%),335 (1.09),←,
35,"Young, Barry",24y 21d,62 (25-0-37 40.32%),33 (0.53),9 (6-0-3 66.67%),10 (1.11)
Totals,Totals,24y 279d,1837 (1105-17-715 60.15%),1554 (0.85),,
C,"Sheedy, Kevin",46y 205d,323 (210-2-111 65.33%),,←,
