Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",10,6.0,6.0,16,,1.0,,2.0,,6.0,3.0,2.0,,,,6,10,,,,,5.0,81.0
15,"Anderson, Noah",16,3.0,8.0,24,,2.0,,4.0,,5.0,6.0,1.0,1.0,,,12,11,,,3.0,,,91.0
1,"Andrew, Mac",7,4.0,7.0,14,,1.0,,,4.0,3.0,,2.0,1.0,,,5,9,1.0,,14.0,,,92.0
35,"Budarick, Connor",6,1.0,2.0,8,,2.0,,3.0,1.0,2.0,,2.0,1.0,1.0,,4,3,,,,,1.0,70.0
33 ↓,"Clohesy, Sam",5,1.0,5.0,10,,,,,1.0,1.0,,2.0,,,,2,8,,,,,,57.0
25,"Collins, Sam",5,2.0,5.0,10,,,,,5.0,,,2.0,1.0,,,5,4,,,10.0,,,97.0
3,"Flanders, Sam",14,8.0,12.0,26,,,,3.0,1.0,3.0,3.0,5.0,,1.0,,10,16,,,,,,81.0
26,"Graham, Will",6,1.0,4.0,10,2.0,,,4.0,,3.0,,3.0,1.0,2.0,,5,4,,,1.0,,,79.0
19,"Humphrey, Bailey",7,1.0,6.0,13,1.0,,,4.0,1.0,3.0,2.0,3.0,2.0,,,9,4,,1.0,,,,80.0
40,"Jeffrey, Joel",9,1.0,6.0,15,,,,6.0,,2.0,2.0,3.0,3.0,,,11,2,,,2.0,,,77.0
34,"King, Ben",5,3.0,4.0,9,2.0,2.0,,,,1.0,,1.0,2.0,1.0,,5,4,1.0,3.0,1.0,,1.0,83.0
22,"Long, Ben",7,3.0,2.0,9,2.0,,,5.0,,4.0,,4.0,1.0,,,4,4,2.0,1.0,3.0,,,83.0
11,"Miller, Touk",10,3.0,14.0,24,1.0,,,3.0,3.0,4.0,5.0,1.0,2.0,,1.0,12,11,,1.0,,3.0,,85.0
2,"Noble, John",12,4.0,8.0,20,,,,5.0,5.0,2.0,1.0,4.0,1.0,1.0,,8,13,,,1.0,,,85.0
27,"Powell, Wil",7,6.0,10.0,17,,,,2.0,6.0,1.0,2.0,5.0,,3.0,,10,7,2.0,,6.0,,,86.0
20,"Read, Ethan",2,1.0,1.0,3,1.0,,4.0,4.0,,,,,,,,2,1,1.0,1.0,2.0,,,66.0
17,"Rioli, Daniel",18,6.0,8.0,26,,,,6.0,6.0,5.0,2.0,,1.0,,,6,22,,,1.0,6.0,1.0,80.0
29 ↑,"Rogers, Jake",2,,,2,,,,1.0,,1.0,,,,,,1,1,,,,,1.0,28.0
18,"Rowell, Matt",12,2.0,5.0,17,,1.0,,8.0,1.0,6.0,4.0,8.0,1.0,4.0,3.0,10,8,,,2.0,,1.0,85.0
32,"Uwland, Bodhi",8,2.0,5.0,13,,,,3.0,2.0,1.0,,2.0,1.0,,,4,5,,,6.0,,,84.0
4,"Walter, Jed",9,5.0,1.0,10,3.0,2.0,,,,3.0,,2.0,4.0,,,6,4,2.0,3.0,2.0,,,63.0
14,"Weller, Lachie",7,2.0,3.0,10,1.0,1.0,,3.0,2.0,2.0,,1.0,,,,2,8,,1.0,,1.0,,82.0
28,"Witts, Jarrod",5,2.0,9.0,14,,1.0,45.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,,10,5,1.0,,4.0,,,87.0
Totals,Totals,189,67.0,131.0,320,13.0,13.0,49.0,69.0,39.0,60.0,35.0,55.0,25.0,14.0,4.0,149,164,10.0,11.0,58.0,10.0,10.0,
Opposition,Opposition,208,70.0,162.0,370,14.0,6.0,45.0,67.0,46.0,53.0,46.0,59.0,14.0,25.0,2.0,149,210,4.0,13.0,34.0,3.0,11.0,
