Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Sean",19y 190d,1 (0-0-1 0.00%),,←,
16,"Cloke, David",35y 62d,291 (173-2-116 59.79%),313 (1.08),177 (109-2-66 62.15%),262 (1.48)
13,"Egan, Phil",27y 50d,121 (49-0-72 40.50%),112 (0.93),←,
25,"Gale, Brendon",21y 256d,1 (0-0-1 0.00%),2 (2.00),←,
19,"Hamilton, Greg",21y 280d,9 (0-0-9 0.00%),1 (0.11),←,
34,"Hogg, Jeff",23y 167d,75 (22-0-53 29.33%),109 (1.45),←,
33,"Knights, Matthew",19y 177d,24 (7-0-17 29.17%),12 (0.50),←,
4,"Lambert, Craig",21y 177d,42 (12-0-30 28.57%),11 (0.26),←,
1,"Lee, Mark",31y 2d,211 (96-1-114 45.73%),86 (0.41),←,
26,"Leys, Brian",22y 52d,38 (12-0-26 31.58%),5 (0.13),←,
7,"Mitchell, Michael",28y 126d,51 (15-0-36 29.41%),74 (1.45),←,
6,"Naish, Chris",18y 185d,1 (0-0-1 0.00%),,←,
22,"Nichols, Trent",20y 358d,24 (7-0-17 29.17%),16 (0.67),←,
36,"Nixon, Richard",24y 153d,25 (6-0-19 24.00%),3 (0.12),←,
2,"Pickering, Justin",22y 241d,41 (13-0-28 31.71%),41 (1.00),←,
35,"Pickering, Michael",26y 121d,102 (34-0-68 33.33%),125 (1.23),←,
48,"Ryan, Stephen",19y 268d,1 (0-0-1 0.00%),1 (1.00),←,
17,"Smith, Craig",23y 63d,35 (9-0-26 25.71%),11 (0.31),←,
15,"Thomson, Michael",28y 125d,87 (38-0-49 43.68%),46 (0.53),41 (10-0-31 24.39%),15 (0.37)
53,"Young, Barry",19y 278d,14 (2-0-12 14.29%),8 (0.57),←,
Totals,Totals,23y 276d,1194 (495-3-696 41.46%),976 (0.82),,
C,"Bartlett, Kevin",43y 25d,45 (13-0-32 28.89%),,←,
