Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",28y 155d,223 (122-0-101 54.71%),210 (0.94),←,
29,"Bramble, Lachlan",26y 8d,37 (12-2-23 35.14%),3 (0.08),7 (3-0-4 42.86%),1 (0.14)
31,"Dale, Bailey",27y 280d,138 (74-0-64 53.62%),81 (0.59),←,
35,"Daniel, Caleb",27y 295d,181 (98-0-83 54.14%),48 (0.27),←,
10,"Darcy, Sam",20y 283d,13 (5-0-8 38.46%),14 (1.08),←,
15,"Duryea, Taylor",33y 3d,197 (128-1-68 65.23%),25 (0.13),79 (46-0-33 58.23%),4 (0.05)
44,"English, Tim",26y 261d,115 (62-0-53 53.91%),67 (0.58),←,
12,"Gallagher, Harvey",20y 214d,7 (3-0-4 42.86%),5 (0.71),←,
38,"Garcia, Riley",23y 88d,21 (10-0-11 47.62%),8 (0.38),←,
22,"Harmes, James",28y 205d,155 (83-0-72 53.55%),78 (0.50),3 (1-0-2 33.33%),
39,"Johannisen, Jason",31y 171d,194 (101-0-93 52.06%),75 (0.39),←,
19,"Jones, Liam",33y 63d,186 (70-0-116 37.63%),84 (0.45),91 (40-0-51 43.96%),68 (0.75)
24,"Khamis, Buku",24y 34d,17 (10-0-7 58.82%),7 (0.41),←,
7,"Lobb, Rory",31y 78d,163 (88-2-73 54.60%),168 (1.03),23 (12-0-11 52.17%),25 (1.09)
11,"Macrae, Jack",29y 268d,235 (124-0-111 52.77%),55 (0.23),←,
33,"Naughton, Aaron",24y 149d,130 (71-0-59 54.62%),205 (1.58),←,
18,"ODonnell, James",21y 240d,15 (6-0-9 40.00%),1 (0.07),←,
20,"Richards, Ed",24y 299d,110 (56-0-54 50.91%),25 (0.23),←,
1,"Treloar, Adam",31y 49d,238 (107-1-130 45.17%),141 (0.59),65 (37-0-28 56.92%),44 (0.68)
23,"Vandermeer, Laitham",25y 84d,51 (26-0-25 50.98%),24 (0.47),←,
3,"Weightman, Cody",23y 103d,66 (35-0-31 53.03%),113 (1.71),←,
14,"West, Rhylee",23y 290d,44 (24-0-20 54.55%),29 (0.66),←,
34,"Williams, Bailey",26y 200d,134 (71-0-63 52.99%),30 (0.22),←,
Totals,Totals,26y 245d,2670 (1386-6-1278 51.91%),1496 (0.56),,
C,"Beveridge, Luke",53y 248d,213 (119-0-94 55.87%),,←,
