Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",11,3,4,15,,1.0,,1.0,,6.0,3.0,,1.0,1.0,,8.0,8.0,1.0,1.0,2.0,,,
14,"Anderson, Brady",,,,,,,,,,,,,,,,,,,,,,,
11,"Archer, Glenn",11,3,6,17,1,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,12.0,4.0,1.0,1.0,1.0,1.0,,
26,"Bell, Peter",12,2,11,23,1,2.0,,3.0,5.0,4.0,2.0,1.0,,1.0,,15.0,7.0,,1.0,1.0,,,
12,"Blakey, John",5,,2,7,,,,1.0,1.0,1.0,,,1.0,,,5.0,3.0,,,,,,
16,"Capuano, Mathew",11,4,1,12,1,,16.0,,1.0,2.0,5.0,2.0,2.0,1.0,,10.0,3.0,2.0,1.0,,,,
18,"Carey, Wayne",15,8,2,17,3,5.0,,1.0,,2.0,3.0,1.0,1.0,1.0,,10.0,7.0,5.0,5.0,3.0,,,
23,"Clayton, Shane",5,,8,13,,1.0,,3.0,1.0,2.0,3.0,,1.0,,,6.0,7.0,,,3.0,,,
6,"Grant, Shannon",9,3,7,16,2,,,1.0,,3.0,1.0,,,,,4.0,11.0,,2.0,1.0,,,
29,"Harvey, Brent",14,4,2,16,,,,1.0,,3.0,1.0,,1.0,,,6.0,9.0,,,4.0,1.0,,
34,"King, David",13,4,2,15,,1.0,,,2.0,4.0,2.0,3.0,,2.0,,4.0,11.0,,,3.0,,,
4,"Martyn, Mick",11,3,4,15,,,5.0,,4.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,5.0,2.0,,1.0,3.0,,
5,"McCartney, Jason",6,4,,6,,,,1.0,2.0,,1.0,1.0,,,,2.0,4.0,2.0,,,,,
19,"Mooney, Cameron",1,,1,2,,,8.0,1.0,,1.0,1.0,,,3.0,,2.0,1.0,,,,,,
44,"Motlop, Shannon",7,1,2,9,1,,,2.0,,2.0,,1.0,1.0,,,6.0,3.0,1.0,1.0,1.0,,,
28,"Pickett, Byron",7,,1,8,,,,2.0,4.0,1.0,3.0,1.0,1.0,,,7.0,1.0,,,4.0,,,
13,"Pike, Martin",7,1,2,9,,1.0,,3.0,3.0,1.0,1.0,,,1.0,,2.0,6.0,,1.0,4.0,,,
8,"Scott, Robert",,,,,,,,,,,,,,2.0,,,,,,,,,
24,"Sholl, Craig",8,4,4,12,3,1.0,1.0,2.0,,4.0,,,,1.0,,8.0,4.0,2.0,1.0,2.0,,,
7,"Simpson, Adam",15,8,7,22,,,2.0,2.0,4.0,3.0,5.0,2.0,,1.0,3.0,8.0,13.0,2.0,1.0,2.0,,,
10,"Stevens, Anthony",14,4,7,21,,1.0,,3.0,1.0,7.0,7.0,,1.0,1.0,,10.0,11.0,,,4.0,2.0,,
30,"Welsh, Scott",9,5,,9,4,1.0,,,,1.0,,1.0,,1.0,,6.0,2.0,3.0,4.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,61,73,264,16,17.0,33.0,28.0,30.0,50.0,41.0,15.0,13.0,18.0,4.0,139.0,120.0,21.0,19.0,37.0,7.0,,
Opposition,Opposition,186,68,82,268,15,10.0,33.0,17.0,24.0,56.0,35.0,20.0,18.0,13.0,2.0,135.0,140.0,13.0,10.0,16.0,5.0,,
