West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
20,"Cox, Dean",26y 353d,161 (86-1-74 53.73%),82 (0.51),←,
45,"Davis, Ryan",19y 42d,7 (1-0-6 14.29%),1 (0.14),←,
18,"Ebert, Brad",18y 108d,12 (1-0-11 8.33%),2 (0.17),←,
32,"Embley, Andrew",27y 22d,160 (85-1-74 53.44%),157 (0.98),←,
7,"Fletcher, Chad",28y 324d,168 (89-3-76 53.87%),72 (0.43),←,
23,"Glass, Darren",27y 66d,161 (85-2-74 53.42%),8 (0.05),←,
29,"Hansen, Ashley",25y 138d,62 (45-0-17 72.58%),78 (1.26),←,
19,"Houlihan, Tim",19y 160d,8 (1-0-7 12.50%),,←,
17,"Kennedy, Josh",20y 329d,29 (4-1-24 15.52%),18 (0.62),7 (1-0-6 14.29%),7 (1.00)
2,"LeCras, Mark",21y 324d,31 (16-0-15 51.61%),54 (1.74),←,
21,"Lynch, Quinten",25y 177d,122 (72-0-50 59.02%),189 (1.55),←,
16,"Mackenzie, Eric",20y 61d,2 (0-0-2 0.00%),,←,
42,"Maister, Beau",22y 121d,8 (1-0-7 12.50%),1 (0.13),←,
27,"McKinley, Ben",21y 137d,13 (1-0-12 7.69%),26 (2.00),←,
12,"McNamara, Jamie",20y 135d,7 (1-0-6 14.29%),1 (0.14),←,
6,"Nicoski, Mark",24y 238d,62 (33-0-29 53.23%),19 (0.31),←,
11,"Priddis, Matt",23y 120d,38 (18-0-20 47.37%),12 (0.32),←,
37,"Selwood, Adam",24y 79d,90 (52-0-38 57.78%),21 (0.23),←,
28,"Selwood, Scott",18y 114d,3 (0-0-3 0.00%),,←,
41,"Staker, Brent",24y 57d,102 (61-1-40 60.29%),76 (0.75),←,
5,"Stenglein, Tyson",28y 3d,191 (109-0-82 57.07%),49 (0.26),85 (53-0-32 62.35%),23 (0.27)
44,"Wirrpanda, David",28y 351d,206 (110-3-93 54.13%),116 (0.56),←,
Totals,Totals,23y 174d,1643 (871-12-760 53.01%),982 (0.60),,
C,"Worsfold, John",39y 298d,160 (92-2-66 58.13%),,←,
