St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",25y 63d,90 (40-1-49 45.00%),56 (0.62),←,
27,"Blake, Jason",32y 156d,217 (118-5-94 55.53%),37 (0.17),←,
43,"Curren, Tom",21y 20d,5 (0-0-5 0.00%),2 (0.40),←,
26,"Dal Santo, Nick",29y 177d,258 (143-5-110 56.40%),139 (0.54),←,
24,"Dempster, Sean",29y 210d,158 (86-3-69 55.38%),18 (0.11),104 (51-3-50 50.48%),10 (0.10)
14,"Geary, Jarryn",25y 56d,91 (52-0-39 57.14%),16 (0.18),←,
19,"Gilbert, Sam",26y 364d,138 (82-4-52 60.87%),29 (0.21),←,
1,"Hickey, Tom",22y 165d,22 (2-0-20 9.09%),6 (0.27),10 (1-0-9 10.00%),1 (0.10)
4,"Jones, Clinton",29y 197d,131 (77-4-50 60.31%),35 (0.27),←,
9,"Lee, Tom",22y 228d,9 (1-0-8 11.11%),14 (1.56),←,
5,"McEvoy, Ben",24y 38d,89 (49-2-38 56.18%),26 (0.29),←,
44,"Milne, Stephen",33y 163d,273 (143-5-125 53.30%),568 (2.08),←,
41,"Minchington, Darren",19y 252d,2 (0-0-2 0.00%),2 (1.00),←,
11,"Montagna, Leigh",29y 289d,210 (121-4-85 58.57%),124 (0.59),←,
16,"Newnes, Jack",20y 175d,24 (8-0-16 33.33%),1 (0.04),←,
22,"Ray, Farren",27y 148d,174 (95-4-75 55.75%),52 (0.30),99 (60-3-36 62.12%),20 (0.20)
12,"Riewoldt, Nick",30y 305d,257 (134-5-118 53.11%),564 (2.19),←,
17,"Roberton, Dylan",22y 58d,56 (25-0-31 44.64%),7 (0.13),19 (3-0-16 15.79%),2 (0.11)
6,"Ross, Sebastian",20y 103d,12 (3-0-9 25.00%),2 (0.17),←,
35,"Saunders, Josh",18y 352d,10 (0-0-10 0.00%),2 (0.20),←,
13,"Schneider, Adam",29y 98d,198 (124-3-71 63.38%),241 (1.22),100 (64-2-34 65.00%),142 (1.42)
3,"Steven, Jack",23y 143d,71 (31-1-39 44.37%),55 (0.77),←,
Totals,Totals,25y 237d,2495 (1334-46-1115 53.47%),1996 (0.80),,
C,"Watters, Scott",44y 205d,42 (15-0-27 35.71%),,←,
