Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",6,3,16,22,,,,4.0,1.0,2.0,4.0,1.0,,,,9.0,13.0,,,,1.0,2.0,84.0
11,"Blair, Jarryd",8,2,12,20,,2.0,,4.0,,1.0,3.0,,,,,8.0,10.0,,2.0,,2.0,1.0,89.0
29 ↑,"Broomhead, Tim",5,1,3,8,,,,1.0,,1.0,2.0,,,,,4.0,4.0,,,,,,28.0
16,"Brown, Nathan",7,3,8,15,,,,1.0,,,,3.0,,2.0,,4.0,10.0,,,5.0,,,90.0
32,"Cloke, Travis",11,7,2,13,1,2.0,,1.0,,4.0,,,,,,3.0,10.0,2.0,2.0,,,2.0,93.0
25,"Crisp, Jack",11,5,16,27,,1.0,,3.0,3.0,2.0,9.0,3.0,,,,14.0,14.0,1.0,1.0,,,,90.0
35,"de Goey, Jordan",12,2,4,16,,,,1.0,1.0,3.0,4.0,3.0,1.0,,,5.0,8.0,1.0,,,,1.0,84.0
5,"Elliott, Jamie",9,6,3,12,5,,,1.0,,5.0,,1.0,1.0,,,2.0,9.0,1.0,4.0,1.0,,2.0,79.0
1,"Fasolo, Alex",10,7,3,13,3,,,2.0,1.0,3.0,,1.0,1.0,,,5.0,8.0,1.0,3.0,,,1.0,82.0
45 ↓,"Frost, Jack",3,3,3,6,,,,1.0,3.0,,,4.0,,2.0,,3.0,4.0,,,8.0,,,56.0
6,"Goldsack, Tyson",10,6,14,24,,,,1.0,2.0,3.0,,,2.0,,,9.0,15.0,1.0,,5.0,,,85.0
4,"Grundy, Brodie",4,1,4,8,1,,18.0,3.0,1.0,1.0,1.0,5.0,1.0,4.0,,4.0,5.0,,,,,1.0,81.0
8,"Langdon, Tom",7,4,16,23,,,,2.0,2.0,,,4.0,,3.0,,9.0,15.0,,,2.0,1.0,,85.0
43,"Oxley, Adam",15,4,12,27,1,,,1.0,3.0,2.0,3.0,3.0,,,,7.0,20.0,1.0,,2.0,,,90.0
10,"Pendlebury, Scott",19,7,16,35,3,,1.0,3.0,,8.0,2.0,3.0,,,3.0,7.0,26.0,1.0,3.0,,,4.0,84.0
40,"Seedsman, Paul",11,4,11,22,,,,2.0,4.0,2.0,,2.0,,1.0,,1.0,21.0,,,2.0,1.0,,91.0
22,"Sidebottom, Steele",19,5,13,32,,,,5.0,2.0,2.0,4.0,3.0,,,2.0,11.0,21.0,,,1.0,,,85.0
36,"Swan, Dane",17,5,19,36,,2.0,,4.0,,6.0,7.0,4.0,1.0,,1.0,12.0,23.0,,,,,,86.0
18,"Varcoe, Travis",14,10,15,29,2,,,3.0,2.0,4.0,1.0,,,,,5.0,26.0,,,3.0,,,87.0
9,"White, Jesse",9,5,3,12,4,1.0,2.0,2.0,,1.0,,,1.0,,,6.0,5.0,4.0,3.0,1.0,,,88.0
26,"Williams, Marley",19,12,14,33,,,,3.0,6.0,3.0,1.0,2.0,,,,8.0,26.0,,,,2.0,,83.0
15,"Witts, Jarrod",7,2,6,13,,2.0,21.0,2.0,,5.0,3.0,1.0,1.0,,,8.0,5.0,1.0,1.0,,,2.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,104,213,446,20,12.0,42.0,50.0,31.0,58.0,44.0,43.0,9.0,12.0,6.0,144.0,298.0,14.0,19.0,30.0,7.0,16.0,
Opposition,Opposition,194,97,145,339,9,9.0,36.0,57.0,33.0,44.0,32.0,30.0,13.0,9.0,,113.0,219.0,9.0,9.0,36.0,3.0,7.0,
