Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Chapman, Wade",4,3,7,11,1,1.0,,4.0,,,,,1.0,,,,,,,,,,
8,"Cresswell, Daryn",12,3,6,18,,2.0,,2.0,,,,,,,,,,,,,,,
18,"Direen, Scott",9,2,10,19,,,,1.0,,,,,2.0,1.0,,,,,,,,,
6,"Dunkley, Andrew",9,7,12,21,,,,2.0,,,,,3.0,,,,,,,,,,
12,"Dyson, Kevin",13,3,6,19,,,,1.0,,,,,,2.0,,,,,,,,,
10,"Filandia, Peter",13,2,6,19,,,,3.0,,,,,3.0,2.0,,,,,,,,,
9,"Grant, Shannon",12,3,3,15,,,,,,,,,1.0,1.0,,,,,,,,,
39,"Heuskes, Adam",8,7,10,18,,,,,,,,,,1.0,,,,,,,,,
14,"Kelly, Paul",22,7,5,27,1,,,2.0,,,,,,5.0,,,,,,,,,
24,"Kickett, Derek",4,1,4,8,,,1.0,2.0,,,,,,1.0,,,,,,,,,
3,"Lewis, Dale",13,10,10,23,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,
4,"Lockett, Tony",10,8,1,11,4,4.0,,3.0,,,,,,4.0,,,,,,,,,
11,"Maxfield, Stuart",15,4,6,21,1,2.0,,4.0,,,,,5.0,1.0,,,,,,,,,
2,"McRae, Dean",9,4,7,16,,,,,,,,,1.0,2.0,,,,,,,,,
5,"OBrien, Craig",8,2,3,11,1,3.0,,,,,,,1.0,1.0,,,,,,,,,
19,"OLoughlin, Michael",9,4,2,11,1,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
16,"Rocca, Anthony",4,1,5,9,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
1,"Roos, Paul",5,3,11,16,,1.0,,2.0,,,,,2.0,,,,,,,,,,
22,"Rose, Gavin",2,2,5,7,,,6.0,,,,,,3.0,1.0,,,,,,,,,
7,"Seymour, Brad",9,7,4,13,,,,1.0,,,,,,2.0,,,,,,,,,
15,"Stafford, Greg",5,3,4,9,,,10.0,1.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,86,127,322,9,17.0,20.0,30.0,,,,,27.0,28.0,2.0,,,,,,,,
Opposition,Opposition,192,72,100,292,13,22.0,15.0,29.0,,,,,28.0,27.0,4.0,,,,,,,,
