Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
46,"Biggs, Shane",23y 19d,5 (3-0-2 60.00%),,←,
7,"Cunningham, Harry",20y 261d,27 (21-0-6 77.78%),19 (0.70),←,
23,"Franklin, Lance",27y 206d,201 (124-1-76 61.94%),647 (3.22),19 (15-0-4 78.95%),67 (3.53)
37,"Goodes, Adam",34y 228d,347 (200-5-142 58.36%),432 (1.24),←,
39,"Grundy, Heath",28y 83d,160 (99-2-59 62.50%),23 (0.14),←,
4,"Hannebery, Dan",23y 181d,116 (75-2-39 65.52%),52 (0.45),←,
15,"Jack, Kieren",27y 57d,159 (96-3-60 61.32%),116 (0.73),←,
32,"Jetta, Lewis",25y 112d,99 (66-2-31 67.68%),83 (0.84),←,
11,"Laidler, Jeremy",25y 19d,45 (31-1-13 70.00%),5 (0.11),19 (16-0-3 84.21%),3 (0.16)
44,"Lloyd, Jake",20y 338d,17 (16-0-1 94.12%),8 (0.47),←,
9,"Malceski, Nick",30y 9d,172 (114-2-56 66.86%),67 (0.39),←,
3,"McVeigh, Jarrad",29y 139d,240 (147-4-89 62.08%),171 (0.71),←,
6,"Mitchell, Tom",21y 85d,19 (11-0-8 57.89%),13 (0.68),←,
26,"Parker, Luke",21y 303d,78 (53-1-24 68.59%),55 (0.71),←,
38,"Pyke, Mike",30y 153d,87 (55-1-31 63.79%),43 (0.49),←,
24,"Rampe, Dane",24y 83d,44 (31-1-12 71.59%),4 (0.09),←,
25,"Richards, Ted",31y 225d,227 (138-4-85 61.67%),32 (0.14),194 (119-4-71 62.37%),13 (0.07)
16,"Rohan, Gary",23y 78d,39 (23-1-15 60.26%),28 (0.72),←,
2,"Shaw, Rhyce",32y 312d,209 (117-1-91 56.22%),43 (0.21),115 (69-1-45 60.43%),23 (0.20)
40,"Smith, Nick",26y 73d,117 (73-2-42 63.25%),9 (0.08),←,
8,"Tippett, Kurt",27y 108d,126 (70-0-56 55.56%),250 (1.98),22 (17-0-5 77.27%),62 (2.82)
22,"Towers, Dean",24y 112d,5 (4-0-1 80.00%),2 (0.40),←,
Totals,Totals,26y 112d,2539 (1567-33-939 61.72%),2102 (0.83),,
C,"Longmire, John",43y 236d,95 (65-2-28 69.47%),,←,
