Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Cameron, Darcy",10,8,10,20,,,31.0,4.0,,3.0,2.0,3.0,,2.0,,7.0,11.0,3.0,,,,1.0,80.0
25,"Crisp, Jack",17,8,7,24,1,,,5.0,6.0,5.0,4.0,7.0,,2.0,,7.0,17.0,,1.0,5.0,,1.0,85.0
7,"Daicos, Josh",18,4,9,27,,,,,6.0,5.0,,2.0,,,,7.0,16.0,,,2.0,,,85.0
35,"Daicos, Nick",22,7,14,36,1,2.0,,2.0,1.0,7.0,7.0,2.0,1.0,,3.0,13.0,19.0,2.0,1.0,,1.0,1.0,88.0
5,"Elliott, Jamie",11,8,4,15,4,3.0,,1.0,,1.0,1.0,3.0,1.0,,2.0,6.0,9.0,2.0,7.0,1.0,,,82.0
32,"Hoskin-Elliott, Will",11,4,4,15,1,,,2.0,,5.0,,2.0,,,,3.0,12.0,1.0,1.0,1.0,,,82.0
9,"Houston, Dan",7,3,4,11,,,,1.0,1.0,,1.0,,,,,5.0,6.0,,,4.0,,,78.0
38 ↓,"Howe, Jeremy",5,,2,7,,,,1.0,3.0,1.0,,,1.0,,,3.0,1.0,,,3.0,,1.0,61.0
1,"Lipinski, Patrick",12,4,5,17,,2.0,,3.0,2.0,5.0,1.0,1.0,1.0,,,6.0,12.0,1.0,,,,3.0,76.0
44,"Long, Ned",5,3,11,16,1,,,7.0,,2.0,1.0,4.0,1.0,1.0,,6.0,11.0,,,3.0,,,81.0
37,"Markov, Oleg",6,1,6,12,,1.0,,,1.0,2.0,,2.0,1.0,1.0,,3.0,9.0,,,1.0,1.0,,82.0
4,"Maynard, Brayden",17,9,4,21,,1.0,,4.0,5.0,2.0,,1.0,1.0,,,5.0,17.0,,1.0,5.0,,1.0,83.0
11,"McStay, Daniel",8,4,2,10,4,,4.0,2.0,,3.0,1.0,2.0,1.0,1.0,,8.0,3.0,2.0,1.0,,,,76.0
28,"Membrey, Tim",6,5,3,9,2,,1.0,4.0,,,,1.0,1.0,,,5.0,4.0,2.0,1.0,1.0,,,76.0
41,"Mihocek, Brody",10,6,2,12,2,2.0,,4.0,,3.0,,2.0,1.0,1.0,,4.0,7.0,3.0,2.0,,,2.0,91.0
6,"Mitchell, Tom",9,5,17,26,,1.0,,3.0,1.0,2.0,4.0,2.0,2.0,1.0,,11.0,12.0,,,,,,69.0
30,"Moore, Darcy",9,4,4,13,,,,2.0,7.0,,,2.0,2.0,,1.0,8.0,4.0,3.0,,10.0,1.0,,95.0
15 ↑,"Parker, Wil",4,4,1,5,,,,,2.0,,,,,,,1.0,4.0,,,1.0,,,33.0
10,"Pendlebury, Scott",12,4,10,22,,,,7.0,1.0,3.0,7.0,2.0,,1.0,,8.0,15.0,,1.0,1.0,,1.0,81.0
12,"Perryman, Harry",10,3,5,15,,,,1.0,2.0,3.0,,2.0,,1.0,,4.0,11.0,,,2.0,1.0,,77.0
3,"Quaynor, Isaac",10,9,8,18,,,,3.0,1.0,1.0,,1.0,,,,4.0,14.0,3.0,,2.0,1.0,,82.0
45,"Steele, Roan",11,4,8,19,,,,2.0,1.0,4.0,1.0,4.0,,,,2.0,16.0,,,,1.0,,82.0
33,"Sullivan, Lachlan",8,4,12,20,1,,,2.0,1.0,3.0,3.0,1.0,,,,9.0,12.0,,,1.0,,2.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,111,152,390,17,13.0,36.0,60.0,41.0,60.0,33.0,46.0,14.0,11.0,6.0,135.0,242.0,22.0,16.0,43.0,6.0,13.0,
Opposition,Opposition,202,89,148,350,8,11.0,45.0,46.0,42.0,49.0,42.0,52.0,11.0,14.0,,117.0,224.0,7.0,13.0,44.0,6.0,7.0,
