North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",6,1,4,10,2,2.0,,,,,,,2.0,2.0,,,,,,,,,
11,"Archer, Glenn",4,1,10,14,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12,"Blakey, John",9,2,11,20,2,1.0,,1.0,,,,,3.0,,3.0,,,,,,,,
18,"Carey, Wayne",9,8,9,18,2,1.0,,,,,,,,1.0,,,,,,,,,
23,"Clarkson, Alastair",13,,2,15,1,1.0,,2.0,,,,,2.0,,,,,,,,,,
27,"Crocker, Darren",11,6,8,19,,,1.0,1.0,,,,,4.0,,,,,,,,,,
6,"Fairley, Ian",12,1,2,14,,,,,,,,,,,,,,,,,,,
26,"Ishchenko, Alex",2,1,2,4,,,6.0,,,,,,1.0,,,,,,,,,,
34,"King, David",15,2,6,21,1,,,1.0,,,,,,3.0,,,,,,,,,
7,"Laidley, Dani",9,5,5,14,,,,,,,,,,2.0,,,,,,,,,
35,"Longmire, John",8,7,4,12,3,1.0,,,,,,,2.0,1.0,,,,,,,,,
20,"Mann, Peter",8,5,3,11,,,,1.0,,,,,1.0,,,,,,,,,,
4,"Martyn, Mick",1,1,4,5,,,,,,,,,,,,,,,,,,,
41,"McAdam, Adrian",,,,,,,,1.0,,,,,,,,,,,,,,,
31,"McKernan, Corey",12,8,6,18,1,,8.0,,,,,,,1.0,1.0,,,,,,,,
3,"Rock, Anthony",10,1,6,16,,,,1.0,,,,,1.0,2.0,,,,,,,,,
1,"Romero, Jose",13,2,4,17,1,,,,,,,,2.0,1.0,,,,,,,,,
2,"Schwass, Wayne",16,6,11,27,1,,,2.0,,,,,,1.0,2.0,,,,,,,,
24,"Sholl, Craig",9,3,4,13,1,,,1.0,,,,,,1.0,,,,,,,,,
15,"Smith, Ross",19,6,6,25,,,,,,,,,4.0,,,,,,,,,,
10,"Stevens, Anthony",10,,4,14,,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,66,111,307,15,9.0,15.0,14.0,,,,,24.0,19.0,6.0,,,,,,,,
Opposition,Opposition,185,72,101,286,9,5.0,12.0,32.0,,,,,19.0,24.0,,,,,,,,,
