Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
6,"Bolton, Craig",29y 321d,198 (115-2-81 58.59%),25 (0.13),169 (98-2-69 58.58%),15 (0.09)
24,"Bolton, Jude",30y 33d,237 (127-3-107 54.22%),111 (0.47),←,
19,"Bradshaw, Daniel",31y 147d,226 (128-3-95 57.30%),507 (2.24),4 (3-0-1 75.00%),11 (2.75)
37,"Goodes, Adam",30y 99d,256 (138-3-115 54.49%),275 (1.07),←,
39,"Grundy, Heath",23y 319d,50 (26-0-24 52.00%),18 (0.36),←,
4,"Hannebery, Dan",19y 52d,10 (5-0-5 50.00%),2 (0.20),←,
15,"Jack, Kieren",22y 293d,51 (24-1-26 48.04%),27 (0.53),←,
32,"Jetta, Lewis",20y 348d,4 (3-0-1 75.00%),,←,
12,"Kennedy, Josh",21y 301d,17 (8-0-9 47.06%),8 (0.47),4 (3-0-1 75.00%),4 (1.00)
17,"Kennelly, Tadhg",28y 290d,162 (101-1-60 62.65%),29 (0.18),←,
31,"Kirk, Brett",33y 174d,221 (121-3-97 55.43%),87 (0.39),←,
9,"Malceski, Nick",25y 245d,72 (47-1-24 65.97%),37 (0.51),←,
29,"Mattner, Martin",27y 254d,148 (84-1-63 57.09%),34 (0.23),50 (24-1-25 49.00%),20 (0.40)
21,"McGlynn, Ben",24y 254d,48 (26-0-22 54.17%),37 (0.77),4 (3-0-1 75.00%),9 (2.25)
3,"McVeigh, Jarrad",25y 10d,127 (72-2-53 57.48%),89 (0.70),←,
33,"Moore, Jarred",24y 42d,52 (29-1-22 56.73%),44 (0.85),←,
41,"Mumford, Shane",23y 286d,25 (20-0-5 80.00%),4 (0.16),4 (3-0-1 75.00%),1 (0.25)
5,"OKeefe, Ryan",29y 83d,190 (106-2-82 56.32%),197 (1.04),←,
30,"Roberts-Thomson, Lewis",26y 221d,123 (71-1-51 58.13%),14 (0.11),←,
1,"Seaby, Mark",25y 351d,106 (65-0-41 61.32%),66 (0.62),4 (3-0-1 75.00%),2 (0.50)
2,"Shaw, Rhyce",28y 183d,120 (59-0-61 49.17%),24 (0.20),26 (11-0-15 42.31%),4 (0.15)
18,"White, Jesse",22y 98d,24 (9-1-14 39.58%),22 (0.92),←,
Totals,Totals,26y 67d,2467 (1384-25-1058 56.10%),1657 (0.67),,
C,"Roos, Paul",46y 294d,182 (105-2-75 58.24%),,←,
