Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",28y 232d,240 (163-1-76 68.13%),33 (0.14),←,
22,"Breust, Luke",25y 310d,140 (110-0-30 78.57%),271 (1.94),←,
9,"Burgoyne, Shaun",33y 331d,319 (220-1-98 69.12%),259 (0.81),162 (123-1-38 76.23%),88 (0.54)
8,"Duryea, Taylor",25y 145d,86 (66-0-20 76.74%),14 (0.16),←,
32,"Fitzpatrick, Jack",25y 82d,25 (3-0-22 12.00%),27 (1.08),3 (1-0-2 33.33%),3 (1.00)
12,"Frawley, James",27y 362d,179 (63-1-115 35.47%),24 (0.13),40 (29-0-11 72.50%),6 (0.15)
6,"Gibson, Josh",32y 187d,213 (139-2-72 65.73%),5 (0.02),148 (110-1-37 74.66%),3 (0.02)
19,"Gunston, Jack",24y 336d,127 (92-0-35 72.44%),271 (2.13),113 (87-0-26 76.99%),251 (2.22)
4,"Hartung, Billy",21y 236d,45 (34-0-11 75.56%),22 (0.49),←,
10,"Hill, Bradley",23y 69d,95 (74-0-21 77.89%),58 (0.61),←,
15,"Hodge, Luke",32y 93d,286 (170-1-115 59.62%),192 (0.67),←,
3,"Lewis, Jordan",30y 145d,264 (169-1-94 64.20%),145 (0.55),←,
7,"McEvoy, Ben",27y 67d,146 (89-2-55 61.64%),56 (0.38),55 (38-0-17 69.09%),29 (0.53)
5,"Mitchell, Sam",33y 340d,307 (189-1-117 61.73%),67 (0.22),←,
28,"Puopolo, Paul",28y 289d,133 (104-0-29 78.20%),132 (0.99),←,
33,"Rioli, Cyril",27y 64d,178 (123-1-54 69.38%),268 (1.51),←,
25,"Schoenmakers, Ryan",25y 313d,101 (64-0-37 63.37%),31 (0.31),←,
26,"Shiels, Liam",25y 140d,142 (106-0-36 74.65%),47 (0.33),←,
21,"Sicily, James",21y 254d,25 (18-0-7 72.00%),34 (1.36),←,
16,"Smith, Isaac",27y 261d,135 (106-0-29 78.52%),111 (0.82),←,
24,"Stratton, Ben",27y 199d,138 (99-1-38 72.10%),1 (0.01),←,
11,"Whitecross, Brendan",26y 235d,97 (64-1-32 66.49%),40 (0.41),←,
Totals,Totals,27y 163d,3421 (2265-13-1143 66.21%),2108 (0.62),,
C,"Clarkson, Alastair",48y 142d,283 (180-1-102 63.78%),,←,
