Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Alessio, Steven",20y 205d,2 (1-0-1 50.00%),,←,
11,"Anderson, Greg",26y 17d,92 (59-0-33 64.13%),52 (0.57),←,
8,"Bewick, Darren",24y 284d,83 (50-0-33 60.24%),129 (1.55),←,
6,"Daniher, Anthony",29y 131d,208 (109-0-99 52.40%),79 (0.38),93 (60-0-33 64.52%),17 (0.18)
5,"Daniher, Terry",34y 290d,312 (190-3-119 61.38%),468 (1.50),293 (180-2-111 61.77%),446 (1.52)
38,"Denham, Sean",23y 32d,51 (27-0-24 52.94%),23 (0.45),7 (3-0-4 42.86%),2 (0.29)
15,"Ezard, Alan",29y 46d,175 (114-0-61 65.14%),199 (1.14),←,
1,"Harvey, Mark",26y 355d,123 (83-0-40 67.48%),155 (1.26),←,
33,"Hills, Paul",19y 254d,19 (9-0-10 47.37%),3 (0.16),←,
9,"Kickett, Derek",29y 238d,54 (29-0-25 53.70%),55 (1.02),42 (24-0-18 57.14%),43 (1.02)
42,"Kilpatrick, Glenn",19y 276d,5 (3-0-2 60.00%),,←,
13,"Long, Michael",22y 243d,77 (49-0-28 63.64%),55 (0.71),←,
27,"Madden, Simon",34y 153d,377 (223-2-152 59.42%),575 (1.53),←,
10,"ODonnell, Gary",27y 19d,101 (62-0-39 61.39%),29 (0.29),←,
18,"Ridley, Todd",23y 110d,5 (4-0-1 80.00%),6 (1.20),←,
19,"Somerville, Peter",23y 328d,36 (20-0-16 55.56%),32 (0.89),←,
17,"Sporn, Kieran",25y 277d,55 (34-0-21 61.82%),50 (0.91),←,
26,"Thompson, Mark",28y 194d,138 (88-1-49 64.13%),46 (0.33),←,
21,"Wallis, Dean",22y 278d,47 (24-0-23 51.06%),18 (0.38),←,
4,"Wanganeen, Gavin",18y 348d,27 (12-0-15 44.44%),17 (0.63),←,
Totals,Totals,25y 204d,1987 (1190-6-791 59.89%),1991 (1.00),,
C,"Sheedy, Kevin",44y 159d,271 (177-1-93 65.50%),,←,
