Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",6,2,3,9,,,,3.0,2.0,,,3.0,1.0,2.0,,3.0,7.0,,,,,,
12,"Blakey, John",1,1,4,5,,,,1.0,,,,1.0,,,,1.0,3.0,,,1.0,,,
22,"Burton, Matthew",3,3,6,9,,,30.0,,,2.0,3.0,,,,,8.0,3.0,2.0,,1.0,,,
23,"Clayton, Shane",6,3,2,8,1,,,,2.0,1.0,1.0,,,,,1.0,7.0,,,,,,
45,"Cochrane, Stuart",6,2,2,8,1,,1.0,1.0,1.0,,2.0,,1.0,,,5.0,3.0,,,1.0,,,
2,"Colbert, Leigh",6,4,6,12,,,,2.0,4.0,,3.0,2.0,1.0,1.0,,6.0,6.0,1.0,,2.0,,,
6,"Grant, Shannon",15,6,4,19,,1.0,,,,5.0,1.0,1.0,,1.0,,6.0,12.0,1.0,,2.0,,,
39,"Harding, Leigh",4,1,2,6,3,1.0,,,,,1.0,5.0,2.0,3.0,,5.0,1.0,,1.0,,,,
29,"Harvey, Brent",11,4,7,18,2,,,1.0,2.0,4.0,1.0,,3.0,,,4.0,14.0,,,2.0,4.0,,
34,"King, David",17,4,1,18,2,1.0,,,6.0,6.0,3.0,1.0,,,,5.0,13.0,1.0,1.0,1.0,1.0,,
35,"Makepeace, Troy",11,5,5,16,,1.0,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,4.0,14.0,1.0,,3.0,1.0,,
4,"Martyn, Mick",5,4,5,10,,,,1.0,1.0,,1.0,2.0,,1.0,,5.0,5.0,1.0,,6.0,,,
5,"McCartney, Jason",5,2,2,7,,,1.0,,3.0,,,2.0,,1.0,,1.0,5.0,,,3.0,2.0,,
32,"Morrell, Digby",6,5,2,8,1,,,1.0,,7.0,1.0,3.0,,2.0,,6.0,4.0,3.0,1.0,2.0,,,
28,"Pickett, Byron",8,2,4,12,2,4.0,,1.0,,3.0,3.0,1.0,1.0,1.0,,6.0,5.0,,1.0,4.0,,,
17,"Porter, Mark",1,1,1,2,,,6.0,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,
30,"Robbins, Ben",9,4,10,19,,,,3.0,3.0,2.0,6.0,,1.0,,,8.0,11.0,1.0,,1.0,,,
26,"Rocca, Saverio",8,8,3,11,6,,1.0,,,3.0,,1.0,2.0,,2.0,10.0,3.0,5.0,6.0,,,,
7,"Simpson, Adam",17,3,12,29,,,1.0,3.0,2.0,6.0,8.0,1.0,1.0,,,15.0,14.0,2.0,,4.0,1.0,,
9,"Sinclair, Jess",6,3,6,12,,,,2.0,1.0,3.0,2.0,3.0,,1.0,,3.0,9.0,,,2.0,1.0,,
10,"Stevens, Anthony",10,3,5,15,,,,3.0,2.0,2.0,2.0,4.0,,,,6.0,8.0,1.0,,,,,
40,"Teague, David",5,2,2,7,1,,,,2.0,2.0,1.0,,1.0,,,3.0,4.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,72,94,260,19,9.0,40.0,25.0,34.0,47.0,42.0,32.0,16.0,14.0,2.0,113.0,151.0,20.0,10.0,35.0,10.0,,
Opposition,Opposition,192,90,88,280,20,18.0,34.0,49.0,26.0,59.0,36.0,37.0,14.0,16.0,4.0,119.0,167.0,15.0,17.0,51.0,14.0,,
