Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Doyle, Greg",5,2,3,8,1,,2.0,,,,,,1.0,1.0,,,,,,,,,
23,"Dyson, Kevin",6,2,8,14,,,,2.0,,,,,1.0,1.0,,,,,,,,,
20,"Febey, Matthew",10,5,12,22,,1.0,,2.0,,,,,1.0,,,,,,,,,,
21,"Febey, Steven",18,4,8,26,,1.0,,2.0,,,,,1.0,,,,,,,,,,
7,"Kowal, Darren",10,4,8,18,,,,,,,,,,,,,,,,,,,
16,"Lovell, Andy",8,3,1,9,1,,,1.0,,,,,,,,,,,,,,,
17,"Lovett, Brett",9,8,10,19,,,,1.0,,,,,,,,,,,,,,,
6,"Lovett, Glenn",11,2,13,24,,,1.0,1.0,,,,,2.0,,,,,,,,,,
3,"Lyon, Garry",6,3,,6,2,1.0,,,,,,,,1.0,,,,,,,,,
9,"Neitz, David",10,2,6,16,,,,,,,,,2.0,2.0,,,,,,,,,
29,"Obst, Andrew",14,4,7,21,,,1.0,1.0,,,,,3.0,3.0,,,,,,,,,
10,"Pike, Martin",8,3,3,11,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
19,"Prymke, Paul",6,7,14,20,1,1.0,4.0,1.0,,,,,1.0,2.0,,,,,,,,,
41,"Rohde, Peter",6,3,4,10,,,,,,,,,,1.0,,,,,,,,,
5,"Schwarz, David",10,4,3,13,3,,3.0,,,,,,3.0,2.0,,,,,,,,,
11,"Stynes, Jim",14,6,6,20,,,6.0,1.0,,,,,1.0,1.0,,,,,,,,,
4,"Sullivan, Chris",2,1,3,5,,,,,,,,,,,,,,,,,,,
2,"Tingay, Stephen",7,1,6,13,,,,2.0,,,,,,1.0,,,,,,,,,
12,"Viney, Todd",12,2,16,28,,,2.0,1.0,,,,,,2.0,,,,,,,,,
27,"Wight, Sean",8,2,2,10,,,,,,,,,1.0,,,,,,,,,,
8,"Yeats, Graeme",4,1,2,6,,,,1.0,,,,,3.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,69,135,319,8,10.0,19.0,19.0,,,,,21.0,18.0,,,,,,,,,
Opposition,Opposition,194,59,82,276,13,12.0,18.0,37.0,,,,,18.0,21.0,6.0,,,,,,,,
